# N phi dphidN H a aH eps_H eta_H
3.1003100310031007e-01 6.2940882478945293e+00 -1.9088926621949609e-02 6.7999258424563664e-06 1.3634673851930201e+00 9.2714771079204268e-06 1.8219355978908825e-04 -9.2556946315757033e-03
3.2003200320032005e-01 6.2938973304681101e+00 -1.9090746142609687e-02 6.7999134510244035e-06 1.3771718375369033e+00 9.3646493024391828e-06 1.8222829414078331e-04 -9.4379951708182096e-03
3.3003300330033003e-01 6.2937063946714753e+00 -1.9092600134180928e-02 6.7999010572302886e-06 1.3910140357602154e+00 9.4587578123880586e-06 1.8226368994186278e-04 -9.6149441912405601e-03
3.4003400340034007e-01 6.2935154401648932e+00 -1.9094487600205583e-02 6.7998886610296946e-06 1.4049953643712039e+00 9.5538120469870329e-06 1.8229972835720240e-04 -9.7867001250604747e-03
3.5003500350035005e-01 6.2933244666184427e+00 -1.9096407573806640e-02 6.7998762623795584e-06 1.4191172217940540e+00 9.6498215100114153e-06 1.8233639111246981e-04 -9.9534167305539087e-03
3.6003600360036003e-01 6.2931334737117162e+00 -1.9098359116810820e-02 6.7998638612380400e-06 1.4333810205087607e+00 9.7467958007420233e-06 1.8237366047733550e-04 -1.0115243269025060e-02
3.7003700370037007e-01 6.2929424611335412e+00 -1.9100341318904489e-02 6.7998514575644834e-06 1.4477881871924057e+00 9.8447446149249212e-06 1.8241151924932504e-04 -1.0272324665494926e-02
3.8003800380038005e-01 6.2927514285817123e+00 -1.9102353296819374e-02 6.7998390513193882e-06 1.4623401628618542e+00 9.9436777457407898e-06 1.8244995073825299e-04 -1.0424801653303256e-02
3.9003900390039004e-01 6.2925603757627275e+00 -1.9104394193544927e-02 6.7998266424643727e-06 1.4770384030178882e+00 1.0043605084784066e-05 1.8248893875117656e-04 -1.0572810902536253e-02
4.0004000400040007e-01 6.2923693023915348e+00 -1.9106463177564200e-02 6.7998142309621378e-06 1.4918843777907860e+00 1.0144536623051880e-05 1.8252846757780834e-04 -1.0716485132049387e-02
4.1004100410041006e-01 6.2921782081912871e+00 -1.9108559442110047e-02 6.7998018167764424e-06 1.5068795720873649e+00 1.0246482451942972e-05 1.8256852197632651e-04 -1.0855953205472878e-02
4.2004200420042004e-01 6.2919870928931019e+00 -1.9110682204438529e-02 6.7997893998720669e-06 1.5220254857395050e+00 1.0349452764266620e-05 1.8260908715952173e-04 -1.0991340210839572e-02
4.3004300430043008e-01 6.2917959562358208e+00 -1.9112830705116397e-02 6.7997769802147843e-06 1.5373236336541618e+00 1.0453457855261716e-05 1.8265014878122006e-04 -1.1122767524005624e-02
4.4004400440044006e-01 6.2916047979657819e+00 -1.9115004207319430e-02 6.7997645577713334e-06 1.5527755459648889e+00 1.0558508123626084e-05 1.8269169292291977e-04 -1.1250352855919884e-02
4.5004500450045004e-01 6.2914136178365858e+00 -1.9117201996138571e-02 6.7997521325093795e-06 1.5683827681848841e+00 1.0664614072556129e-05 1.8273370608058229e-04 -1.1374210283514711e-02
