# k  Ps  Pt
1.098460204126676604e-03 2.588782632731239291e-09 8.351357831680506140e-12
1.113958671086317772e-03 2.587570090780636583e-09 8.351308627529435009e-12
1.129675810035347299e-03 2.586357809653114898e-09 8.351259329778864448e-12
1.145614706274979133e-03 2.585145785302741127e-09 8.351209924825247062e-12
1.161778488637762010e-03 2.583936021784805256e-09 8.351166764166991882e-12
1.178170330101778246e-03 2.582724938295338783e-09 8.351118564316202304e-12
1.194793448413497723e-03 2.581514125211172369e-09 8.351070305407069284e-12
1.211651106719431473e-03 2.580303709224870199e-09 8.351022395241757693e-12
1.228746614206691762e-03 2.579093567951816445e-09 8.350974441221103939e-12
1.246083326752590306e-03 2.577883536497443330e-09 8.350925899413781277e-12
1.263664647583407534e-03 2.576673742737426095e-09 8.350877189509284764e-12
1.281494027942444141e-03 2.575463770010756407e-09 8.350827759109499550e-12
1.299574967767509314e-03 2.574251301807432940e-09 8.350767833354253097e-12
1.317911016377970980e-03 2.573044311536099634e-09 8.350725309571432091e-12
1.336505773171477564e-03 2.571830376951847546e-09 8.350659388890846375e-12
1.355362888330544904e-03 2.570617302344785647e-09 8.350595126464858503e-12
1.374486063539078580e-03 2.569408989413553731e-09 8.350545601813427573e-12
1.393879052709026591e-03 2.568210191688294226e-09 8.350526357737294651e-12
1.413545662717283821e-03 2.567002492061750628e-09 8.350476964361027981e-12
1.433489754152972740e-03 2.565795076433419270e-09 8.350427553490821932e-12
1.453715242075303768e-03 2.564587944151108355e-09 8.350378123134917681e-12
1.474226096782093112e-03 2.563381125821612694e-09 8.350328764679206633e-12
1.495026344589143455e-03 2.562174629459213926e-09 8.350279502362003286e-12
1.516120068620623431e-03 2.560968415501442025e-09 8.350230218043538864e-12
1.537511409610575145e-03 2.559762483835374433e-09 8.350180911454210648e-12
1.559204566715768079e-03 2.558556834557429387e-09 8.350131582797175489e-12
1.581203798339985474e-03 2.557351467688472520e-09 8.350082232113141335e-12
1.603513422969959825e-03 2.556146383066598115e-09 8.350032858995277498e-12
1.626137820023106865e-03 2.554941580868864184e-09 8.349983463850217566e-12
1.649081430707200749e-03 2.553737060990028949e-09 8.349934046410788662e-12
1.672348758892198582e-03 2.552534293350866844e-09 8.349889222233326859e-12
1.695944371994355685e-03 2.551330320962702055e-09 8.349839710283630666e-12
1.719872901872815038e-03 2.550126630973274195e-09 8.349790176176900103e-12
1.744139045738857165e-03 2.548923223387851991e-09 8.349740619915125571e-12
1.768747567077959010e-03 2.547720098242601020e-09 8.349691041608767996e-12
1.793703296584880794e-03 2.546517255450956004e-09 8.349641440941325778e-12
1.819011133111945663e-03 2.545314695151078852e-09 8.349591818381349883e-12
1.844676044630673461e-03 2.544112417137261740e-09 8.349542173192890289e-12
1.870703069207027731e-03 2.542910421572319456e-09 8.349492505932235651e-12
1.897097315990375725e-03 2.541708708369863324e-09 8.349442816280469069e-12
1.923863966216431782e-03 2.540507277573855513e-09 8.349393104376056053e-12
1.951008274224348693e-03 2.539306120562791847e-09 8.349343344631613536e-12
1.978535568488133754e-03 2.538105245729843220e-09 8.349293561826160716e-12
