#  MPBH fPBH
1.3427284226269905e+10 0.0000000000000000e+00
1.1837054596967558e+10 0.0000000000000000e+00
1.0435160168685455e+10 0.0000000000000000e+00
9.1992958935930099e+09 0.0000000000000000e+00
8.1097983710716600e+09 0.0000000000000000e+00
7.1493329902826576e+09 0.0000000000000000e+00
6.3026181252876129e+09 0.0000000000000000e+00
5.5561819944874945e+09 0.0000000000000000e+00
4.8981483158569527e+09 0.0000000000000000e+00
4.3180473476094656e+09 0.0000000000000000e+00
3.8066493078283014e+09 0.0000000000000000e+00
3.3558175226614594e+09 0.0000000000000000e+00
2.9583789665737166e+09 0.0000000000000000e+00
2.6080101348671355e+09 0.0000000000000000e+00
2.2991364326278973e+09 0.0000000000000000e+00
2.0268434793127143e+09 0.0000000000000000e+00
1.7867989177731979e+09 0.0000000000000000e+00
1.5751834836492074e+09 0.0000000000000000e+00
1.3886302384005575e+09 0.0000000000000000e+00
1.2241709991353683e+09 0.0000000000000000e+00
1.0791891128989050e+09 0.0000000000000000e+00
9.5137782403121531e+08 0.0000000000000000e+00
8.3870357219139111e+08 0.0000000000000000e+00
7.3937363709616733e+08 0.0000000000000000e+00
6.5180761517976081e+08 0.0000000000000000e+00
5.7461227435009086e+08 0.0000000000000000e+00
5.0655938676433408e+08 0.0000000000000000e+00
4.4656618692889333e+08 0.0000000000000000e+00
3.9367814419948310e+08 0.0000000000000000e+00
3.4705377558069998e+08 0.0000000000000000e+00
3.0595125718685120e+08 0.0000000000000000e+00
2.6971662134374058e+08 0.0000000000000000e+00
2.3777335153963593e+08 0.0000000000000000e+00
2.0961320967438072e+08 0.0000000000000000e+00
1.8478814966222918e+08 0.0000000000000000e+00
1.6290318872858649e+08 0.0000000000000000e+00
1.4361012297838724e+08 0.0000000000000000e+00
1.2660198724672656e+08 0.0000000000000000e+00
1.1160817108437729e+08 0.0000000000000000e+00
9.8390113170373708e+07 0.0000000000000000e+00
8.6737505646967664e+07 0.0000000000000000e+00
7.6464947985476524e+07 0.0000000000000000e+00
6.7408997143855944e+07 0.0000000000000000e+00
5.9425567082101814e+07 0.0000000000000000e+00
5.2387636260084458e+07 0.0000000000000000e+00
4.6183226642619789e+07 0.0000000000000000e+00
4.0713622056444906e+07 0.0000000000000000e+00
3.5891797551999748e+07 0.0000000000000000e+00
3.1641034780147165e+07 0.0000000000000000e+00
2.7893701353575755e+07 0.0000000000000000e+00
2.4590174771738365e+07 0.0000000000000000e+00
2.1677893788273662e+07 0.0000000000000000e+00
1.9110522127551857e+07 0.0000000000000000e+00
1.6847211244535457e+07 0.0000000000000000e+00
1.4851950397985311e+07 0.0000000000000000e+00
1.3092993696257241e+07 0.0000000000000000e+00
1.1542354999615815e+07 0.0000000000000000e+00
1.0175362642635319e+07 0.0000000000000000e+00
8.9702668920324445e+06 0.0000000000000000e+00
7.9078938943303870e+06 0.0000000000000000e+00
6.9713406074385997e+06 0.0000000000000000e+00
6.1457058623113250e+06 0.0000000000000000e+00
5.4178532757023349e+06 0.0000000000000000e+00
4.7762022418038733e+06 0.0000000000000000e+00
4.2105436773119345e+06 0.0000000000000000e+00
3.7118775883024256e+06 0.0000000000000000e+00
3.2722698745017890e+06 0.0000000000000000e+00
2.8847260926158368e+06 0.0000000000000000e+00
2.5430801702092476e+06 0.0000000000000000e+00
2.2418962995017269e+06 0.0000000000000000e+00
1.9763824501474465e+06 0.0000000000000000e+00
1.7423141249302903e+06 0.0000000000000000e+00
1.5359671452785577e+06 0.0000000000000000e+00
1.3540583971731006e+06 0.0000000000000000e+00
1.1936935946780774e+06 0.0000000000000000e+00
1.0523212299781686e+06 0.0000000000000000e+00
9.2769197723760491e+05 0.0000000000000000e+00
8.1782290437005763e+05 0.0000000000000000e+00
7.2096592330556316e+05 0.0000000000000000e+00
6.3557997677776508e+05 0.0000000000000000e+00
5.6030651910522417e+05 0.0000000000000000e+00
4.9394790085022512e+05 0.0000000000000000e+00
4.3544831344095973e+05 0.0000000000000000e+00
3.8387699057369097e+05 0.0000000000000000e+00
3.3841339911836322e+05 0.0000000000000000e+00
2.9833418390535074e+05 0.0000000000000000e+00
2.6300165867647069e+05 0.0000000000000000e+00
2.3185366008381918e+05 0.0000000000000000e+00
2.0439460330701031e+05 0.0000000000000000e+00
1.8018759697788290e+05 0.0000000000000000e+00
1.5884749195601881e+05 0.0000000000000000e+00
1.4003475335660652e+05 0.0000000000000000e+00
1.2345005833063513e+05 0.0000000000000000e+00
1.0882953364460822e+05 0.0000000000000000e+00
9.5940557286587049e+04 0.0000000000000000e+00
8.4578057299402877e+04 0.0000000000000000e+00
7.4561248953065675e+04 0.0000000000000000e+00
6.5730758342687637e+04 0.0000000000000000e+00
5.7946086646489224e+04 0.0000000000000000e+00
5.1083374698596926e+04 0.0000000000000000e+00
4.5033432309536860e+04 0.0000000000000000e+00
3.9700000979640798e+04 0.0000000000000000e+00
3.4998222364003719e+04 0.0000000000000000e+00
3.0853288121287391e+04 0.0000000000000000e+00
2.7199249664584269e+04 0.0000000000000000e+00
2.3977968876709750e+04 0.0000000000000000e+00
2.1138193095123726e+04 0.0000000000000000e+00
1.8634739648892453e+04 0.0000000000000000e+00
1.6427776973146953e+04 0.0000000000000000e+00
1.4482190863101052e+04 0.0000000000000000e+00
1.2767025784323780e+04 0.0000000000000000e+00
1.1254992350148181e+04 0.0000000000000000e+00
9.9220331298644378e+03 0.0000000000000000e+00
8.7469398794243862e+03 0.0000000000000000e+00
7.7110161045500745e+03 0.0000000000000000e+00
6.7977795874074300e+03 0.0000000000000000e+00
5.9927001438508069e+03 0.0000000000000000e+00
5.2829684387878142e+03 0.0000000000000000e+00
4.6572921813661460e+03 0.0000000000000000e+00
4.1057164573163946e+03 0.0000000000000000e+00
3.6194653398219857e+03 0.0000000000000000e+00
3.1908022588426438e+03 0.0000000000000000e+00
2.8129069072771235e+03 0.0000000000000000e+00
2.4797667254621183e+03 0.0000000000000000e+00
2.1860812374560751e+03 0.0000000000000000e+00
1.9271777170358230e+03 0.0000000000000000e+00
1.6989368415976046e+03 0.0000000000000000e+00
1.4977271510679213e+03 0.0000000000000000e+00
1.3203472690230326e+03 0.0000000000000000e+00
1.1639749667177775e+03 0.0000000000000000e+00
1.0261222595992788e+03 0.0000000000000000e+00
9.0459582186222963e+02 0.0000000000000000e+00
7.9746208921553159e+02 0.0000000000000000e+00
7.0301649462278317e+02 0.0000000000000000e+00
6.1975634753732936e+02 0.0000000000000000e+00
5.4635692512293485e+02 0.0000000000000000e+00
4.8165039505595507e+02 0.0000000000000000e+00
4.2460723455707745e+02 0.0000000000000000e+00
3.7431985001748819e+02 0.0000000000000000e+00
3.2998813659704598e+02 0.0000000000000000e+00
2.9090674803835077e+02 0.0000000000000000e+00
2.5645387415120211e+02 0.0000000000000000e+00
2.2608134740995987e+02 0.0000000000000000e+00
1.9930592125337878e+02 0.0000000000000000e+00
1.7570158131899061e+02 0.0000000000000000e+00
1.5489276727883720e+02 0.0000000000000000e+00
1.3654839743154261e+02 0.0000000000000000e+00
1.2037660097812723e+02 0.0000000000000000e+00
1.0612007416866221e+02 0.0000000000000000e+00
9.3551986433048668e+01 0.0000000000000000e+00
8.2472371359818553e+01 0.0000000000000000e+00
7.2704945101080327e+01 0.0000000000000000e+00
6.4094301582390401e+01 0.0000000000000000e+00
5.6503439891509807e+01 0.0000000000000000e+00
4.9811584505206973e+01 0.0000000000000000e+00
4.3912263672502533e+01 0.0000000000000000e+00
3.8711615380189308e+01 0.0000000000000000e+00
3.4126893947444671e+01 0.0000000000000000e+00
3.0085153488483549e+01 0.0000000000000000e+00
2.6522087296297492e+01 0.0000000000000000e+00
2.3381004681318679e+01 0.0000000000000000e+00
2.0611928985851787e+01 0.0000000000000000e+00
1.8170802423099122e+01 0.0000000000000000e+00
1.6018785089252891e+01 0.0000000000000000e+00
1.4121636995484330e+01 0.0000000000000000e+00
1.2449173287556267e+01 0.0000000000000000e+00
1.0974783985253479e+01 0.0000000000000000e+00
9.6750106003721150e+00 0.0000000000000000e+00
8.5291728969871663e+00 0.0000000000000000e+00
7.5190398555121494e+00 0.0000000000000000e+00
6.6285396053760852e+00 0.0000000000000000e+00
5.8435037111592667e+00 0.0000000000000000e+00
5.1514417436138658e+00 0.0000000000000000e+00
4.5413425488494843e+00 0.0000000000000000e+00
4.0034990537469692e+00 0.0000000000000000e+00
3.5293538201414574e+00 0.0000000000000000e+00
3.1113628904417792e+00 0.0000000000000000e+00
2.7428757583817833e+00 0.0000000000000000e+00
2.4180295551607198e+00 0.0000000000000000e+00
2.1316557674053112e+00 0.0000000000000000e+00
1.8791980027763984e+00 0.0000000000000000e+00
1.6566394948173404e+00 0.0000000000000000e+00
1.4604391935995524e+00 0.0000000000000000e+00
1.2874754253259326e+00 0.0000000000000000e+00
1.1349962244800664e+00 0.0000000000000000e+00
1.0005755482733854e+00 0.0000000000000000e+00
8.8207467673401840e-01 0.0000000000000000e+00
7.7760818428758594e-01 0.0000000000000000e+00
6.8551394141583577e-01 0.0000000000000000e+00
6.0432666910007471e-01 0.0000000000000000e+00
5.3275462528347006e-01 0.0000000000000000e+00
4.6965905241877048e-01 0.0000000000000000e+00
4.1403605909855890e-01 0.0000000000000000e+00
3.6500064749313915e-01 0.0000000000000000e+00
3.2177263246218174e-01 0.0000000000000000e+00
2.8366422830411142e-01 0.0000000000000000e+00
2.5006910564037549e-01 0.0000000000000000e+00
2.2045274432253958e-01 0.0000000000000000e+00
1.9434392887072682e-01 0.0000000000000000e+00
1.7132725113029348e-01 0.0000000000000000e+00
1.5103650085919393e-01 0.0000000000000000e+00
1.3314883908597155e-01 0.0000000000000000e+00
1.1737966153274244e-01 0.0000000000000000e+00
1.0347807037690360e-01 0.0000000000000000e+00
9.1222882304362971e-02 0.0000000000000000e+00
8.0419109339838674e-02 0.0000000000000000e+00
7.0894856461947278e-02 0.0000000000000000e+00
6.2498586642145852e-02 0.0000000000000000e+00
5.5096709792513542e-02 0.0000000000000000e+00
4.8571457260977037e-02 0.0000000000000000e+00
4.2819008055821908e-02 0.0000000000000000e+00
3.7747836986508500e-02 0.0000000000000000e+00
3.3277258438645541e-02 0.0000000000000000e+00
2.9336142613633594e-02 0.0000000000000000e+00
2.5861783807526822e-02 0.0000000000000000e+00
2.2798902722692159e-02 0.0000000000000000e+00
2.0098766938400452e-02 0.0000000000000000e+00
1.7718415546467057e-02 0.0000000000000000e+00
1.5619975615393040e-02 0.0000000000000000e+00
1.3770059607509547e-02 0.0000000000000000e+00
1.2139234161640200e-02 0.0000000000000000e+00
1.0701551789272467e-02 0.0000000000000000e+00
9.4341380332189674e-03 0.0000000000000000e+00
8.3168275201964369e-03 0.0000000000000000e+00
7.3318431166833195e-03 0.0000000000000000e+00
6.4635130832178724e-03 0.0000000000000000e+00
5.6980217268788880e-03 0.0000000000000000e+00
5.0231895846677629e-03 0.0000000000000000e+00
4.4282796403684235e-03 0.0000000000000000e+00
3.9038264916689365e-03 0.0000000000000000e+00
3.4414857494835778e-03 0.0000000000000000e+00
3.0339012733209760e-03 0.0000000000000000e+00
2.6745881303270776e-03 0.0000000000000000e+00
2.3578294158056951e-03 0.0000000000000000e+00
2.0785852935639735e-03 0.0000000000000000e+00
1.8324128088562592e-03 0.0000000000000000e+00
1.6153951980980589e-03 0.0000000000000000e+00
1.4240795706219958e-03 0.0000000000000000e+00
1.2554219709521653e-03 0.0000000000000000e+00
1.1067389475020834e-03 0.0000000000000000e+00
9.7566485712292765e-04 0.0000000000000000e+00
8.6011422618965103e-04 0.0000000000000000e+00
7.5824856936567125e-04 0.0000000000000000e+00
6.6844713811106704e-04 0.0000000000000000e+00
5.8928113352416090e-04 0.0000000000000000e+00
5.1949097322610046e-04 0.0000000000000000e+00
4.5796625058985369e-04 0.0000000000000000e+00
4.0372806745199631e-04 0.0000000000000000e+00
3.5591345920924714e-04 0.0000000000000000e+00
3.1376166449302931e-04 0.0000000000000000e+00
2.7660202096363581e-04 0.0000000000000000e+00
2.4384329463826956e-04 0.0000000000000000e+00
2.1496427297565895e-04 0.0000000000000000e+00
1.8950547204713223e-04 0.0000000000000000e+00
1.6706182584988525e-04 0.0000000000000000e+00
1.4727624144465819e-04 0.0000000000000000e+00
1.2983391737592557e-04 0.0000000000000000e+00
1.1445733497695852e-04 0.0000000000000000e+00
1.0090184286819373e-04 0.0000000000000000e+00
8.8951764395416317e-05 0.0000000000000000e+00
7.8416966074578397e-05 0.0000000000000000e+00
6.9129832444993100e-05 0.0000000000000000e+00
6.0942599198849636e-05 0.0000000000000000e+00
5.3725002155427941e-05 0.0000000000000000e+00
4.7362204673659895e-05 0.0000000000000000e+00
4.1752970526833537e-05 0.0000000000000000e+00
3.6808053168693769e-05 0.0000000000000000e+00
3.2448775763119912e-05 0.0000000000000000e+00
2.8605779384734927e-05 0.0000000000000000e+00
2.5217919473503347e-05 0.0000000000000000e+00
2.2231292985202215e-05 0.0000000000000000e+00
1.9598380759094445e-05 0.0000000000000000e+00
1.7277291457321406e-05 0.0000000000000000e+00
1.5231095046600228e-05 0.0000000000000000e+00
1.3427235217489234e-05 0.0000000000000000e+00
1.1837011392429491e-05 0.0000000000000000e+00
1.0435122080977862e-05 0.0000000000000000e+00
9.1992623167157592e-06 0.0000000000000000e+00
8.1097687707949038e-06 0.0000000000000000e+00
7.1493068956468609e-06 0.0000000000000000e+00
6.3025951211101372e-06 0.0000000000000000e+00
5.5561617147570476e-06 0.0000000000000000e+00
4.8981304379098963e-06 0.0000000000000000e+00
4.3180315869961091e-06 0.0000000000000000e+00
3.8066354137870593e-06 0.0000000000000000e+00
3.3558052741291437e-06 0.0000000000000000e+00
2.9583681686682629e-06 0.0000000000000000e+00
2.6080006157868429e-06 0.0000000000000000e+00
2.2991280409180573e-06 0.0000000000000000e+00
2.0268360814557949e-06 0.0000000000000000e+00
1.7867923960645121e-06 0.0000000000000000e+00
1.5751777343241412e-06 0.0000000000000000e+00
1.3886251699836264e-06 0.0000000000000000e+00
1.2241665309847836e-06 0.0000000000000000e+00
1.0791851739234841e-06 0.0000000000000000e+00
9.5137435155931961e-07 0.0000000000000000e+00
8.3870051097374490e-07 0.0000000000000000e+00
7.3937093842681916e-07 0.0000000000000000e+00
6.5180523612113121e-07 0.0000000000000000e+00
5.7461017704981659e-07 0.0000000000000000e+00
5.0655753785301233e-07 0.0000000000000000e+00
4.4656455698914221e-07 0.0000000000000000e+00
3.9367670729791042e-07 0.0000000000000000e+00
3.4705250885527121e-07 0.0000000000000000e+00
3.0595014048314636e-07 0.0000000000000000e+00
2.6971563689427918e-07 0.0000000000000000e+00
2.3777248368118998e-07 0.0000000000000000e+00
2.0961244459876138e-07 0.0000000000000000e+00
1.8478747519658563e-07 0.0000000000000000e+00
1.6290259414173542e-07 0.0000000000000000e+00
1.4360959881006755e-07 0.0000000000000000e+00
1.2660152515708031e-07 0.0000000000000000e+00
1.1160776372125911e-07 0.0000000000000000e+00
9.8389754052372686e-08 0.0000000000000000e+00
8.6737189060284237e-08 0.0000000000000000e+00
7.6464668893010680e-08 0.0000000000000000e+00
6.7408751105066551e-08 0.0000000000000000e+00
5.9425350182352697e-08 0.0000000000000000e+00
5.2387445048359941e-08 0.0000000000000000e+00
4.6183058076617587e-08 0.0000000000000000e+00
4.0713473454170785e-08 0.0000000000000000e+00
3.5891666549095468e-08 0.0000000000000000e+00
3.1640919292271315e-08 0.0000000000000000e+00
2.7893599543241764e-08 0.0000000000000000e+00
2.4590085019078009e-08 0.0000000000000000e+00
2.1677814665263906e-08 4.9435862260464400e-268
1.9110452375294400e-08 2.8664307931593503e-208
1.6847149753226725e-08 1.8930159314389575e-161
1.4851896189258838e-08 9.3579810130943377e-125
1.3092945907616923e-08 5.5263364165964793e-96
1.1542312870713570e-08 2.0587934452109660e-73
1.0175325503173086e-08 1.0765316299015317e-55
8.9702341510972878e-09 8.9443401868052922e-42
7.9078650309928350e-09 7.8805872497060195e-31
6.9713151624642730e-09 3.2503048477671858e-22
6.1456834308542315e-09 2.0048474228559261e-15
5.4178335008634053e-09 4.5880900182567067e-10
4.7761848089526604e-09 7.9304367610831551e-06
4.2105283090805148e-09 1.8057691705186243e-02
3.7118640401722643e-09 8.3720377195049718e+00
3.2722579309133692e-09 1.1114102292969678e+03
2.8847155635389343e-09 5.5178593231939565e+04
2.5430708881194442e-09 1.2629696396857188e+06
2.2418881167149348e-09 1.5702504658129502e+07
1.9763752364702508e-09 1.2060086049914578e+08
1.7423077655884251e-09 6.3292476892902696e+08
1.5359615390907692e-09 2.4567653578973379e+09
1.3540534549413129e-09 7.5057376506568489e+09
1.1936892377681831e-09 1.8952525589252808e+10
1.0523173890689146e-09 4.1103604588289528e+10
9.2768859121762687e-10 7.8917913821476471e+10
8.1781991936559407e-10 1.3737674310294318e+11
7.2096329182326420e-10 2.2093641657963205e+11
6.3557765694904007e-10 3.3319457361464960e+11
5.6030447402009703e-10 4.7678099481266241e+11
4.9394609797006924e-10 6.5341152116660315e+11
4.3544672408077892e-10 8.6402622332659973e+11
3.8387558944574000e-10 1.1089487123924570e+12
3.3841216392978948e-10 1.3880291639614265e+12
2.9833309500350562e-10 1.7007557616932632e+12
2.6300069873621959e-10 2.0463334474251660e+12
2.3185281383189135e-10 2.4237357331904028e+12
2.0439385727899063e-10 2.8317372520908560e+12
1.8018693930398026e-10 3.2689340293325303e+12
1.5884691217221719e-10 3.7337568116005132e+12
1.4003424223817049e-10 4.2244811619436963e+12
1.2344960774533950e-10 4.7392368156068496e+12
1.0882913642334922e-10 5.2760180459838408e+12
9.5940207109318138e-11 5.8326963601142627e+12
8.4577748594576144e-11 6.4070365181502734e+12
7.4560976808986885e-11 6.9967164769075723e+12
6.5730518429368987e-11 7.5993513191744541e+12
5.7945875146754566e-11 8.2125205855408027e+12
5.1083188247348540e-11 8.8337977918319512e+12
4.5033267940215060e-11 9.4607804320941699e+12
3.9699856077022868e-11 1.0091118538418783e+13
3.4998094622595176e-11 1.0722539930088521e+13
3.0853175508639523e-11 1.1352870600495053e+13
2.7199150388957224e-11 1.1980049177276383e+13
2.3977881358564025e-11 1.2602134946893949e+13
