# N phi dphidN H a aH eps_H eta_H
5.5255255255255253e+00 5.6103747938644242e+00 -1.6827616528045167e-02 6.0599574337083597e-06 2.5101821984607756e+02 1.5211597273524771e-03 1.4158433900746944e-04 1.3959821477255656e-02
5.6056056056056054e+00 5.6090264908550935e+00 -1.6846258029363435e-02 6.0598886496705553e-06 2.7194656794103486e+02 1.6479659203827396e-03 1.4189820479594599e-04 1.3975530217148776e-02
5.6856856856856854e+00 5.6076766933734907e+00 -1.6864940996122027e-02 6.0598197138497644e-06 2.9461979238103305e+02 1.7853428259609087e-03 1.4221311740133871e-04 1.3991274407093400e-02
5.7657657657657655e+00 5.6063253980935084e+00 -1.6883665567047255e-02 6.0597506257420677e-06 3.1918337017389285e+02 1.9341716271377093e-03 1.4252908148994857e-04 1.4007054174699031e-02
5.8458458458458455e+00 5.6049726016779067e+00 -1.6902431881494276e-02 6.0596813848413138e-06 3.4579490730142464e+02 2.0954069627473707e-03 1.4284610175427706e-04 1.4022869646604614e-02
5.9259259259259256e+00 5.6036183007782610e+00 -1.6921240079449049e-02 6.0596119906391000e-06 3.7462514995833345e+02 2.2700830506824882e-03 1.4316418291317643e-04 1.4038720948870036e-02
6.0060060060060056e+00 5.6022624920349102e+00 -1.6940090301530378e-02 6.0595424426247628e-06 4.0585908010197477e+02 2.4593203216025593e-03 1.4348332971200178e-04 1.4054608207102878e-02
6.0860860860860857e+00 5.6009051720769056e+00 -1.6958982688992239e-02 6.0594727402853671e-06 4.3969710234227949e+02 2.6643326056255078e-03 1.4380354692276922e-04 1.4070531546783250e-02
6.1661661661661658e+00 5.5995463375219652e+00 -1.6977917383726712e-02 6.0594028831056872e-06 4.7635632978722737e+02 2.8864349180983693e-03 1.4412483934432484e-04 1.4086491093324979e-02
6.2462462462462458e+00 5.5981859849764151e+00 -1.6996894528266512e-02 6.0593328705682022e-06 5.1607197709416982e+02 3.1270518943858237e-03 1.4444721180250806e-04 1.4102486972225955e-02
6.3263263263263259e+00 5.5968241110351435e+00 -1.7015914265788353e-02 6.0592627021530777e-06 5.5909886966516490e+02 3.3877269277780785e-03 1.4477066915032980e-04 1.4118519309272062e-02
6.4064064064064059e+00 5.5954607122815467e+00 -1.7034976740116069e-02 6.0591923773381535e-06 6.0571307866969335e+02 3.6701320691294313e-03 1.4509521626814776e-04 1.4134588230498485e-02
6.4864864864864868e+00 5.5940957852874771e+00 -1.7054082095723910e-02 6.0591218955989307e-06 6.5621369238546629e+02 3.9760787517246002e-03 1.4542085806384540e-04 1.4150693862314517e-02
6.5665665665665669e+00 5.5927293266131928e+00 -1.7073230477740030e-02 6.0590512564085625e-06 7.1092473522268153e+02 4.3075294101629132e-03 1.4574759947301552e-04 1.4166836331500949e-02
6.6466466466466469e+00 5.5913613328073009e+00 -1.7092422031949824e-02 6.0589804592378344e-06 7.7019724674466988e+02 4.6666100677847360e-03 1.4607544545914189e-04 1.4183015765265984e-02
6.7267267267267270e+00 5.5899918004067111e+00 -1.7111656904799606e-02 6.0589095035551547e-06 8.3441153402443058e+02 5.0556239733766575e-03 1.4640440101378803e-04 1.4199232291354185e-02
6.8068068068068071e+00 5.5886207259365763e+00 -1.7130935243400272e-02 6.0588383888265409e-06 9.0397961178874050e+02 5.4770663746221346e-03 1.4673447115678677e-04 1.4215486037979501e-02
6.8868868868868871e+00 5.5872481059102439e+00 -1.7150257195530844e-02 6.0587671145156062e-06 9.7934784600640000e+02 5.9336405230552705e-03 1.4706566093642873e-04 1.4231777133894976e-02
