# f_hz  Omega_gw
1.087474709068081260e-12 2.541498744321642725e-23
1.150227971147635589e-12 2.528448913339700191e-23
1.216602441029806744e-12 2.515449272962663048e-23
1.286807082288999008e-12 2.502499694524642445e-23
1.361062916845285703e-12 2.489600047473717335e-23
1.439603720797175859e-12 2.476750205096536421e-23
1.522676760407728712e-12 2.463950038767227618e-23
1.610543570561129482e-12 2.451199420708678368e-23
1.703480778140489111e-12 2.438498223325590116e-23
1.801780972919033884e-12 2.425846319521331346e-23
1.905753628706529788e-12 2.413243587595198096e-23
2.015726077650899890e-12 2.400689900707651808e-23
2.132044540762390304e-12 2.388185132622622453e-23
2.255075217904666233e-12 2.375729154875156071e-23
2.385205440684331009e-12 2.363321841052186392e-23
2.522844891868539306e-12 2.350963064456145188e-23
2.668426895169712738e-12 2.338652698386237791e-23
2.822409779457859850e-12 2.326390617087854325e-23
2.985278321695496879e-12 2.314176697420363440e-23
3.157545273137805717e-12 2.302010810825055804e-23
3.339752973602923331e-12 2.289892832562054107e-23
3.532475058894522755e-12 2.277822636565660652e-23
3.736318266751984799e-12 2.265800099168423668e-23
3.951924347013872409e-12 2.253825096080185005e-23
4.179972082008330953e-12 2.241897498871951426e-23
4.421179423531037112e-12 2.230017184041115140e-23
4.676305753138586851e-12 2.218184026015120076e-23
4.946154272873184881e-12 2.206397903025303125e-23
5.231574533945275213e-12 2.194658690915958300e-23
5.533465111335096906e-12 2.182966268161853851e-23
5.852776432733324859e-12 2.171320512191533086e-23
6.190513770727221368e-12 2.159721294926912519e-23
6.547740407652362913e-12 2.148168490741817667e-23
6.925580983073574208e-12 2.136661975625450433e-23
7.325225034434008856e-12 2.125201627033781936e-23
7.747930742019149923e-12 2.113787320573052419e-23
8.195028890025558340e-12 2.102418934592103832e-23
8.667927056205421427e-12 2.091096348341710843e-23
9.168114043276297241e-12 2.079819436753071664e-23
9.697164566047509923e-12 2.068588076336699961e-23
1.025674420901985505e-11 2.057402144313772141e-23
1.084861467006545166e-11 2.046261524571704535e-23
1.147463930669731919e-11 2.035166096935158732e-23
1.213678900238875448e-11 2.024115735978448746e-23
1.283714837141151153e-11 2.013110318575626915e-23
1.357792232172773014e-11 2.002149724881301692e-23
1.436144299659598574e-11 1.991233836834171918e-23
1.519017711674692758e-11 1.980362530101576802e-23
1.606673374624223711e-11 1.969535682706088080e-23
1.699387250646622311e-11 1.958753175816923643e-23
1.797451226411047260e-11 1.948014891436312216e-23
1.901174032050227945e-11 1.937320705718493053e-23
2.010882213120779981e-11 1.926670497171800060e-23
2.126921158651032738e-11 1.916064144389875704e-23
2.249656188512795730e-11 1.905501529508852214e-23
2.379473703540440976e-11 1.894982534004393565e-23
2.516782402018263783e-11 1.884507035227332605e-23
2.662014566365700973e-11 1.874074916370387898e-23
2.815627424071501957e-11 1.863686056198766489e-23
2.978104587161172266e-11 1.853340335830984256e-23
3.149957574729585947e-11 1.843037636700440571e-23
3.331727423332213518e-11 1.832777841511082272e-23
3.523986390304573867e-11 1.822560832671137673e-23
3.727339755372775657e-11 1.812386491641768087e-23
3.942427726226740205e-11 1.802254697758519252e-23
4.169927454055455877e-11 1.792165332477053226e-23
4.410555165389825601e-11 1.782118277945392949e-23
4.665068416964417364e-11 1.772113417571054776e-23
4.934268480697101925e-11 1.762150633308215282e-23
5.219002866295281307e-11 1.752229808003323842e-23
5.520167989430188663e-11 1.742350824307888200e-23
5.838711993879473161e-11 1.732513564944561716e-23
6.175637736523141251e-11 1.722717912910204440e-23
6.532005944589805733e-11 1.712963750429927937e-23
6.908938555093739573e-11 1.703250961140948388e-23
7.307622246975542855e-11 1.693579428355562696e-23
7.729312177066701020e-11 1.683949035586518940e-23
8.175335931640115555e-11 1.674359666233470887e-23
8.647097705986330796e-11 1.664811206221255749e-23
9.146082725174747497e-11 1.655303539774532723e-23
9.673861919916707877e-11 1.645836550761267823e-23
1.023209687225151927e-10 1.636410124295580966e-23
1.082254504662608971e-10 1.627024143857257020e-23
1.144706532283622612e-10 1.617678493238583965e-23
1.210762384824900019e-10 1.608373055642675558e-23
1.280630022773088715e-10 1.599107717878768056e-23
1.354529407076836704e-10 1.589882365933631944e-23
1.432693191639325548e-10 1.580696884440364859e-23
1.515367455771486796e-10 1.571551160762384580e-23
1.602812478911697446e-10 1.562445079296643980e-23
1.695303560051153692e-10 1.553378526801840406e-23
1.793131884444521606e-10 1.544351390577987233e-23
1.896605440334550079e-10 1.535363556525534871e-23
2.006049988576799125e-10 1.526414911837445013e-23
2.121810088216929135e-10 1.517505340855435521e-23
2.244250181249547052e-10 1.508634731083963807e-23
2.373755739973514739e-10 1.499802969015582659e-23
2.510734480555952923e-10 1.491009941681104319e-23
2.655617646625640409e-10 1.482255536290424653e-23
2.808861366936713783e-10 1.473539639307422027e-23
