# k  Ps  Pt
6.131506286801671930e-04 2.370819300373911354e-09 2.958949625123206264e-10
6.217295431791836080e-04 2.369775391803048179e-09 2.958291296161303994e-10
6.304284898049546679e-04 2.368733266537694756e-09 2.957634907756528503e-10
6.392491479904032891e-04 2.367689433083985609e-09 2.956976105402150375e-10
6.481932206662862749e-04 2.366647451297728823e-09 2.956319322852246399e-10
6.572624345899643131e-04 2.365605995896978224e-09 2.955662915563314925e-10
6.664585406787732185e-04 2.364563721956619615e-09 2.955005201092680292e-10
6.757833143480589805e-04 2.363520986849929744e-09 2.954346622431907874e-10
6.852385558539402562e-04 2.362480793966625821e-09 2.953690933281710835e-10
6.948260906408723625e-04 2.361439489218715574e-09 2.953033570731551779e-10
7.045477696940690348e-04 2.360397847114621116e-09 2.952375498372435297e-10
7.144054698968537289e-04 2.359357648166938898e-09 2.951718945711533187e-10
7.244010943930192853e-04 2.358317301476383129e-09 2.951061923731772615e-10
7.345365729542477828e-04 2.357277178620990039e-09 2.950404892766651488e-10
7.448138623526770995e-04 2.356236783412478041e-09 2.949747234147564593e-10
7.552349467386784742e-04 2.355196776448600151e-09 2.949089777007672945e-10
7.658018380239191205e-04 2.354157383691930803e-09 2.948432801622214076e-10
7.765165762697862203e-04 2.353119168068482875e-09 2.947777011936908800e-10
7.873812300812442879e-04 2.352078987419815486e-09 2.947118477220356647e-10
7.983978970062012570e-04 2.351040370243869775e-09 2.946461613850220846e-10
8.095687039404692682e-04 2.350001276768802846e-09 2.945803866423547904e-10
8.208958075383807626e-04 2.348962684361971596e-09 2.945146458056034630e-10
8.323813946291610394e-04 2.347924484301856996e-09 2.944489255566610886e-10
8.440276826391183160e-04 2.346886266003469094e-09 2.943831743939293143e-10
8.558369200197439922e-04 2.345848830602970495e-09 2.943174925994967169e-10
8.678113866818024796e-04 2.344811551195079085e-09 2.942518016755827993e-10
8.799533944354950583e-04 2.343774651714135258e-09 2.941861297310546019e-10
8.922652874367809159e-04 2.342737755467677316e-09 2.941204295241827742e-10
9.047494426399442773e-04 2.341700911565624194e-09 2.940547073538823335e-10
9.174082702564941407e-04 2.340663565955049211e-09 2.939888930968383816e-10
9.302442142204793473e-04 2.339627511102690473e-09 2.939232124031172925e-10
9.432597526603258859e-04 2.338591276781415216e-09 2.938574803010218813e-10
9.564573983772600750e-04 2.337555945661451224e-09 2.937918327851643338e-10
9.698396993304411132e-04 2.336519530109309320e-09 2.937260204398091203e-10
9.834092391288705437e-04 2.335483834581097650e-09 2.936602700586061708e-10
9.971686375301891132e-04 2.334448497567663700e-09 2.935945353920401881e-10
1.011120550946450905e-03 2.333414320018318661e-09 2.935289180703144126e-10
1.025267672956975146e-03 2.332379559892498231e-09 2.934631987368768252e-10
1.039612734828372718e-03 2.331344223390907101e-09 2.933973778483406365e-10
1.054158506041850702e-03 2.330310155643212292e-09 2.933316880580711827e-10
1.068907794827887768e-03 2.329275773718672356e-09 2.932659298459988500e-10
1.083863448708402479e-03 2.328241295608421838e-09 2.932001304066260048e-10
1.099028355046498002e-03 2.327208519212404006e-09 2.931345167090264402e-10
1.114405441603896849e-03 2.326174088479590194e-09 2.930686658759403254e-10
1.129997677106187081e-03 2.325141894156769148e-09 2.930030678069532186e-10
1.145808071815963662e-03 2.324108537921010013e-09 2.929372944058224862e-10
1.161839678113996827e-03 2.323076414819084909e-09 2.928716476695070307e-10
1.178095591088529348e-03 2.322043266531271728e-09 2.928058431156888658e-10
1.194578949132819390e-03 2.321011953459563211e-09 2.927402405329644610e-10
1.211292934551043421e-03 2.319978775645935112e-09 2.926743744839197745e-10
1.228240774172679540e-03 2.318947778954063798e-09 2.926087542912557506e-10
1.245425739975478119e-03 2.317915870267686608e-09 2.925429904300009356e-10
1.262851149717163527e-03 2.316883723348201706e-09 2.924771673215966364e-10
1.280520367575961474e-03 2.315853266763810855e-09 2.924115288393747328e-10
1.298436804800090104e-03 2.314822807577399311e-09 2.923458611801137565e-10
1.316603920366347545e-03 2.313790496204203706e-09 2.922799306251580292e-10
1.335025221647903257e-03 2.312761514587071450e-09 2.922143916744450985e-10
1.353704265091438446e-03 2.311731007478766717e-09 2.921486312605428794e-10
1.372644656903759374e-03 2.310701108719477754e-09 2.920829184791270819e-10
1.391850053748017787e-03 2.309670831115586773e-09 2.920171291017093853e-10
1.411324163449671591e-03 2.308641165780851592e-09 2.919513881110145244e-10
1.431070745712326522e-03 2.307611972598158529e-09 2.918856780456006181e-10
1.451093612843583477e-03 2.306583425327910490e-09 2.918200205282399355e-10
1.471396630491058483e-03 2.305554565656973863e-09 2.917542946245273186e-10
1.491983718388686540e-03 2.304525647572630181e-09 2.916885324588441253e-10
1.512858851113467202e-03 2.303497324796597251e-09 2.916228163891677927e-10
1.534026058852811262e-03 2.302468910215354937e-09 2.915570597665410498e-10
1.555489428182611072e-03 2.301441870403909111e-09 2.914914485149008047e-10
1.577253102856201452e-03 2.300412620618325788e-09 2.914255281237102879e-10
1.599321284604359947e-03 2.299386423225830302e-09 2.913599653522120719e-10
1.621698233946500820e-03 2.298358675246535705e-09 2.912941774497268907e-10
1.644388271013216309e-03 2.297331654484251230e-09 2.912284524118247380e-10
1.667395776380331237e-03 2.296305034396241918e-09 2.911627492584723407e-10
1.690725191914616487e-03 2.295277920994280399e-09 2.910969545612369220e-10
1.714381021631353891e-03 2.294251940074512399e-09 2.910312741385157112e-10
1.738367832563883497e-03 2.293225656612730601e-09 2.909655267430912346e-10
1.762690255645317115e-03 2.292199927788683079e-09 2.908998204989206277e-10
1.787352986602604383e-03 2.291173569095362236e-09 2.908340051743614762e-10
1.812360786863090800e-03 2.290147983275067877e-09 2.907682587096894136e-10
1.837718484473768515e-03 2.289123601152769201e-09 2.907026362275684354e-10
1.863430975033386183e-03 2.288099846953811795e-09 2.906370642882793734e-10
1.889503222637602207e-03 2.287074493173623577e-09 2.905712603513021989e-10
1.915940260837361350e-03 2.286048658740305884e-09 2.905053662260975555e-10
1.942747193610681400e-03 2.285025554526069419e-09 2.904397897913955209e-10
1.969929196348028152e-03 2.284000299067980102e-09 2.903739106779426992e-10
1.997491516851496174e-03 2.282975697198719131e-09 2.903080859111469959e-10
2.025439476347953675e-03 2.281953860582170743e-09 2.902425836282112818e-10
2.053778470516359408e-03 2.280930144209693472e-09 2.901768132563317578e-10
2.082513970529474741e-03 2.279906935582253605e-09 2.901110778550384675e-10
2.111651524110127673e-03 2.278882911459185302e-09 2.900452100500131592e-10
2.141196756602269709e-03 2.277860963431770908e-09 2.899795766291574294e-10
2.171155372057010768e-03 2.276837570774214479e-09 2.899137309798130180e-10
2.201533154333856768e-03 2.275816480432902223e-09 2.898481489213802799e-10
2.232335968217346797e-03 2.274794400324830845e-09 2.897824117763888625e-10
2.263569760549322737e-03 2.273772179460116057e-09 2.897166274806731097e-10
2.295240561377027803e-03 2.272751078882144282e-09 2.896509565108419685e-10
2.327354485117288582e-03 2.271729460765342705e-09 2.895851906483304194e-10
2.359917731736970066e-03 2.270707956836738005e-09 2.895194100874400292e-10
2.392936587949942660e-03 2.269687622539364237e-09 2.894537495781931272e-10
2.426417428430820492e-03 2.268667095827097655e-09 2.893880351384513761e-10
2.460366717045656647e-03 2.267646774333842013e-09 2.893223179756547784e-10
2.494791008099870276e-03 2.266626639849903924e-09 2.892565953083727485e-10
2.529696947603632829e-03 2.265606185421689087e-09 2.891908027630616520e-10
2.565091274554954538e-03 2.264586081385416524e-09 2.891250254455140285e-10
2.600980822240729629e-03 2.263566822286637169e-09 2.890593268955503667e-10
2.637372519555983546e-03 2.262547551154646376e-09 2.889935974081186914e-10
2.674273392341565067e-03 2.261528580576574695e-09 2.889278771810034419e-10
2.711690564740584265e-03 2.260510399065950761e-09 2.888622285623321065e-10
2.749631260573802329e-03 2.259491098760983903e-09 2.887964075412973001e-10
2.788102804734265971e-03 2.258473045847256883e-09 2.887307171158262897e-10
2.827112624601481328e-03 2.257454811174267271e-09 2.886649738244006230e-10
2.866668251475342020e-03 2.256436814515423632e-09 2.885992317732541163e-10
2.906777322030140547e-03 2.255419317415858736e-09 2.885335244372808912e-10
2.947447579788914102e-03 2.254402158958050313e-09 2.884678310805655645e-10
2.988686876618423631e-03 2.253384420454687297e-09 2.884020340537701311e-10
3.030503174245048007e-03 2.252367653160875728e-09 2.883363321502877429e-10
3.072904545791890849e-03 2.251350208717104485e-09 2.882705142493629559e-10
3.115899177337377521e-03 2.250334186387516434e-09 2.882048490656947343e-10
3.159495369495697072e-03 2.249317942097873310e-09 2.881391259618870062e-10
3.203701539019304222e-03 2.248302111273079220e-09 2.880734269440694730e-10
3.248526220423896427e-03 2.247285876627637429e-09 2.880076465905548133e-10
3.293978067636086759e-03 2.246270174762506099e-09 2.879419051202945476e-10
3.340065855664149912e-03 2.245254808848085235e-09 2.878761774728132865e-10
3.386798482292138410e-03 2.244239378012469683e-09 2.878104120183677697e-10
3.434184969797704663e-03 2.243224786907453004e-09 2.877447249790842602e-10
3.482234466693955033e-03 2.242209706219426023e-09 2.876789457595199143e-10
3.530956249495678483e-03 2.241195306542278405e-09 2.876132244899779568e-10
3.580359724510288975e-03 2.240180760754926476e-09 2.875474550249568560e-10
3.630454429653806863e-03 2.239166499497342146e-09 2.874816928532108941e-10
3.681250036292291715e-03 2.238153141763918504e-09 2.874160171559777218e-10
3.732756351108982868e-03 2.237139859619427215e-09 2.873503216469191576e-10
3.784983317997616965e-03 2.236126829984392708e-09 2.872846295014611006e-10
3.837941019982201319e-03 2.235112908549311410e-09 2.872187932838336751e-10
3.891639681163660755e-03 2.234100181100013672e-09 2.871530810987041536e-10
3.946089668693719167e-03 2.233087389047798011e-09 2.870873309611774974e-10
4.001301494776399181e-03 2.232074923318040767e-09 2.870215934373815102e-10
4.057285818697526324e-03 2.231062543860739457e-09 2.869558376293870500e-10
4.114053448882631046e-03 2.230051088302520190e-09 2.868901712940639543e-10
4.171615344983625913e-03 2.229038997247687288e-09 2.868243933677246348e-10
4.229982619994718078e-03 2.228027165542273444e-09 2.867586196698488547e-10
4.289166542397889262e-03 2.227016022089118340e-09 2.866929050249637785e-10
4.349178538338395981e-03 2.226005619190020379e-09 2.866272562848924178e-10
4.410030193830743669e-03 2.224994886778151215e-09 2.865615351461174787e-10
4.471733256995487696e-03 2.223984113280896005e-09 2.864957800688252652e-10
4.534299640327344415e-03 2.222973464248287474e-09 2.864300109986989998e-10
4.597741422995041578e-03 2.221962736624003625e-09 2.863642024703859386e-10
4.662070853173340065e-03 2.220953284217214502e-09 2.862985287405231677e-10
4.727300350407685758e-03 2.219943376420926233e-09 2.862327667852701211e-10
4.793442508011955608e-03 2.218934323526269008e-09 2.861670854961744641e-10
4.860510095499720289e-03 2.217925199907744269e-09 2.861013656154045969e-10
4.928516061049580295e-03 2.216915696071709041e-09 2.860355671395457395e-10
4.997473534004938031e-03 2.215907433412909550e-09 2.859698988779266196e-10
5.067395827408786163e-03 2.214899068940066134e-09 2.859041885740213433e-10
5.138296440573922493e-03 2.213889717309031424e-09 2.858383209723271624e-10
5.210189061689177691e-03 2.212882478257261762e-09 2.857726964619633030e-10
5.283087570462063551e-03 2.211874388319654186e-09 2.857069326455868102e-10
5.357006040798415088e-03 2.210866969406553934e-09 2.856412260549898091e-10
5.431958743519521744e-03 2.209859617100114070e-09 2.855754984476812982e-10
5.507960149117280269e-03 2.208851935358045453e-09 2.855096985241035473e-10
5.585024930547871462e-03 2.207845241869305218e-09 2.854439965264960186e-10
5.663167966064577494e-03 2.206838771064327403e-09 2.853782940257924851e-10
5.742404342090180400e-03 2.205832475844421109e-09 2.853125845520750365e-10
5.822749356129575810e-03 2.204826009460992089e-09 2.852468235711487793e-10
5.904218519723141399e-03 2.203819607638265416e-09 2.851810408890773717e-10
5.986827561441396099e-03 2.202813822127152666e-09 2.851153085258676142e-10
6.070592429921619661e-03 2.201808400171664975e-09 2.850495938384498933e-10
6.155529296946898356e-03 2.200803055352086276e-09 2.849838592641151692e-10
6.241654560568284625e-03 2.199797934715526173e-09 2.849181240006080419e-10
6.328984848270626656e-03 2.198792560609191475e-09 2.848523260440061790e-10
6.417537020182709738e-03 2.197788569860610302e-09 2.847866780240611989e-10
6.507328172332270573e-03 2.196783895164120924e-09 2.847209114669971604e-10
6.598375639946626146e-03 2.195779683004717716e-09 2.846551755507397364e-10
6.690697000799412410e-03 2.194775369528595969e-09 2.845893963345486330e-10
6.784310078604188256e-03 2.193772098016581997e-09 2.845237227965830272e-10
6.879232946455513670e-03 2.192768526193927281e-09 2.844579806228791145e-10
6.975483930318147376e-03 2.191764762539780725e-09 2.843921838929341944e-10
7.073081612565126387e-03 2.190761913833167801e-09 2.843264762566206844e-10
7.172044835565281710e-03 2.189758469978761004e-09 2.842606611656421902e-10
7.272392705320988165e-03 2.188755545734579919e-09 2.841948840568321984e-10
7.374144595156793651e-03 2.187754501665193782e-09 2.841293214271903392e-10
7.477320149459678114e-03 2.186751847748356772e-09 2.840635198265574562e-10
7.581939287471599689e-03 2.185749851025338944e-09 2.839977741930886373e-10
7.688022207135180620e-03 2.184748344905160742e-09 2.839320624084936686e-10
7.795589388993124508e-03 2.183746561893078944e-09 2.838662846082683215e-10
7.904661600142231376e-03 2.182745298439236211e-09 2.838005446545183394e-10
8.015259898242740877e-03 2.181743902458905583e-09 2.837347578993212423e-10
8.127405635583714871e-03 2.180744222890210667e-09 2.836691645551056806e-10
8.241120463205405672e-03 2.179742495762930404e-09 2.836032751478175296e-10
8.356426335079202364e-03 2.178743260271438398e-09 2.835376797053587722e-10
8.473345512346111899e-03 2.177742864452473242e-09 2.834719040273054050e-10
8.591900567614527834e-03 2.176743290078229414e-09 2.834062052002038228e-10
8.712114389318150603e-03 2.175741939744001387e-09 2.833402451768782857e-10
8.834010186134819143e-03 2.174743316988162786e-09 2.832746108064805275e-10
8.957611491467284276e-03 2.173743897550504364e-09 2.832088427875965959e-10
9.082942167986560525e-03 2.172745673736256451e-09 2.831432003296204653e-10
9.210026412238902366e-03 2.171747070863095604e-09 2.830774787797649376e-10
9.338888759317241078e-03 2.170748611071158761e-09 2.830117465161066254e-10
9.469554087597935668e-03 2.169750308018034528e-09 2.829460042568085961e-10
9.602047623543880431e-03 2.168751275813192549e-09 2.828801375098570478e-10
9.736394946574734172e-03 2.167753930634984801e-09 2.828144607904863569e-10
9.872621994005343141e-03 2.166756680260299437e-09 2.827487666067956101e-10
1.001075506605322157e-02 2.165759358482428203e-09 2.826830329529262236e-10
1.015082083091614976e-02 2.164762327973144990e-09 2.826173074821367266e-10
1.029284632992071534e-02 2.163765317004247644e-09 2.825515550645126129e-10
