# N phi dphidN H a aH eps_H eta_H
6.3263263263263259e+00 6.1737684945288080e+00 -2.1006818451078050e-02 6.8583770704144417e-06 5.5909886966516490e+02 3.8345108678061995e-03 2.2064321071827659e-04 1.7161687046559942e-02
6.4064064064064059e+00 6.1720850685905315e+00 -2.1035309218285135e-02 6.8582557171935380e-06 6.0571307866969335e+02 4.1541351847653235e-03 2.2124211695443579e-04 1.7140243504693772e-02
6.4864864864864868e+00 6.1703993188352255e+00 -2.1063818854078962e-02 6.8581340308700159e-06 6.5621369238546629e+02 4.5004014552716349e-03 2.2184223235872618e-04 1.7146178914514192e-02
6.5665665665665669e+00 6.1687112578954411e+00 -2.1092404796484159e-02 6.8580120128379343e-06 7.1092473522268153e+02 4.8755303743807776e-03 2.2244477004937396e-04 1.7190366405320161e-02
6.6466466466466469e+00 6.1670209032075869e+00 -2.1121139056420577e-02 6.8578896651833260e-06 7.7019724674466988e+02 5.2819277386029232e-03 2.2305125752032734e-04 1.7276597745040482e-02
6.7267267267267270e+00 6.1653282718476117e+00 -2.1150092637393390e-02 6.8577669899363486e-06 8.3441153402443058e+02 5.7221998740548900e-03 2.2366320928516104e-04 1.7396835805558692e-02
6.8068068068068071e+00 6.1636333724432424e+00 -2.1179311135150914e-02 6.8576439879001265e-06 9.0397961178874050e+02 6.1991703499673463e-03 2.2428161007976376e-04 1.7525710872072504e-02
6.8868868868868871e+00 6.1619361937111305e+00 -2.1208780154709547e-02 6.8575206569909053e-06 9.7934784600640000e+02 6.7158980843684364e-03 2.2490617782540076e-04 1.7614272567734842e-02
6.9669669669669672e+00 6.1602366891672755e+00 -2.1238379182145019e-02 6.8573969900241193e-06 1.0609998178825317e+03 7.2756969575638120e-03 2.2553437514228548e-04 1.7592679973482378e-02
7.0470470470470472e+00 6.1585347684491198e+00 -2.1267855404346437e-02 6.8572729734623069e-06 1.1494594266350271e+03 7.8821570603558495e-03 2.2616083675009398e-04 1.7534170199950676e-02
7.1271271271271273e+00 6.1568304667224023e+00 -2.1297334811840010e-02 6.8571486119618409e-06 1.2452942509613210e+03 8.5391677444634825e-03 2.2678823504380618e-04 1.7530985744106581e-02
7.2072072072072073e+00 6.1551237980044951e+00 -2.1326879664088916e-02 6.8570239070342389e-06 1.3491191907634941e+03 9.2509425445039643e-03 2.2741789810326468e-04 1.7544524256073477e-02
7.2872872872872874e+00 6.1534147540203996e+00 -2.1356485053163905e-02 6.8568988570055997e-06 1.4616004124979117e+03 1.0022046197855844e-02 2.2804972691300665e-04 1.7562911312296415e-02
7.3673673673673674e+00 6.1517033352978148e+00 -2.1386172717019817e-02 6.8567734615106494e-06 1.5834596234637386e+03 1.0857423923539809e-02 2.2868419174110140e-04 1.7595141274476506e-02
7.4474474474474475e+00 6.1499895437684655e+00 -2.1415968714420610e-02 6.8566477203893607e-06 1.7154787024552149e+03 1.1762433134566048e-02 2.2932185798852118e-04 1.7639646761772293e-02
7.5275275275275275e+00 6.1482733782180734e+00 -2.1445889695669795e-02 6.8565216330084249e-06 1.8585047164891098e+03 1.2742877793655771e-02 2.2996309241941795e-04 1.7688981836871526e-02
7.6076076076076076e+00 6.1465548321235977e+00 -2.1475936376945823e-02 6.8563951979387695e-06 2.0134553557959075e+03 1.3805045632743157e-02 2.3060792163331244e-04 1.7733651760905828e-02
7.6876876876876876e+00 6.1448338934163678e+00 -2.1506092826042100e-02 6.8562684129202980e-06 2.1813248219469770e+03 1.4955748475034052e-02 2.3125601432116973e-04 1.7765098205806375e-02
7.7677677677677677e+00 6.1431105457097361e+00 -2.1536330167311116e-02 6.8561412750450454e-06 2.3631902068974009e+03 1.6202365918291512e-02 2.3190675853771740e-04 1.7777848577652116e-02
7.8478478478478477e+00 6.1413847705298794e+00 -2.1566613313612405e-02 6.8560137810899329e-06 2.5602184038739788e+03 1.7552892659560070e-02 2.3255940490944193e-04 1.7770838297134404e-02
7.9279279279279278e+00 6.1396565500883664e+00 -2.1596909333063827e-02 6.8558859279303024e-06 2.7736735944503685e+03 1.9015989764864141e-02 2.3321324637028972e-04 1.7747915258405602e-02
8.0080080080080087e+00 6.1379258701351311e+00 -2.1627196058395821e-02 6.8557577129654299e-06 3.0049253598482915e+03 2.0601040212665345e-02 2.3386780467414585e-04 1.7717535923526088e-02
8.0880880880880888e+00 6.1361927224304669e+00 -2.1657469546708222e-02 6.8556291344871880e-06 3.2554574685088992e+03 2.2318209067193517e-02 2.3452299358329702e-04 1.7691662403045434e-02
8.1681681681681688e+00 6.1344571063746640e+00 -2.1687748997429219e-02 6.8555001919230510e-06 3.5268773963175672e+03 2.4178508667344153e-02 2.3517922828774604e-04 1.7683869438833481e-02
8.2482482482482489e+00 6.1327190293339369e+00 -2.1718077736276042e-02 6.8553708858846308e-06 3.8209266405661779e+03 2.6193869248838344e-02 2.3583745027946456e-04 1.7706669682701293e-02
8.3283283283283289e+00 6.1309785052012407e+00 -2.1748518873017021e-02 6.8552412179529247e-06 4.1394918938298615e+03 2.8377215451964477e-02 2.3649903658498877e-04 1.7768065438243347e-02
8.4084084084084090e+00 6.1292355507306242e+00 -2.1779144240834550e-02 6.8551111901314637e-06 4.4846171494525324e+03 3.0742549204667523e-02 2.3716556193153839e-04 1.7867335467526665e-02
8.4884884884884890e+00 6.1274901791837317e+00 -2.1810015225088585e-02 6.8549808038985431e-06 4.8585168163130065e+03 3.3305039511243924e-02 2.3783838205929794e-04 1.7990066656795915e-02
8.5685685685685691e+00 6.1257423908270914e+00 -2.1841154089280269e-02 6.8548500587897279e-06 5.2635899270192813e+03 3.6081119720673141e-02 2.3851800597584209e-04 1.8102441793752120e-02
8.6486486486486491e+00 6.1239921598187994e+00 -2.1872504406015281e-02 6.8547189504418125e-06 5.7024355306942598e+03 3.9088592895922654e-02 2.3920322449557895e-04 1.8144794953666377e-02
8.7287287287287292e+00 6.1222394170232484e+00 -2.1903879200766481e-02 6.8545874680294253e-06 6.1778693691168328e+03 4.2346745956671095e-02 2.3988996202088523e-04 1.8095438359726268e-02
8.8088088088088092e+00 6.1204841107138144e+00 -2.1935144126704480e-02 6.8544556033474861e-06 6.6929419432165632e+03 4.5876473405560184e-02 2.4057527392964904e-04 1.8064266280291723e-02
8.8888888888888893e+00 6.1187262989251536e+00 -2.1966496130507655e-02 6.8543233645117233e-06 7.2509580858410600e+03 4.9700411422875582e-02 2.4126347612580390e-04 1.8081635350575529e-02
8.9689689689689693e+00 6.1169659657996780e+00 -2.1997909278149250e-02 6.8541907485796376e-06 7.8554981663797516e+03 5.3843082857484403e-02 2.4195400630484243e-04 1.8095413287910408e-02
9.0490490490490494e+00 6.1152031085339198e+00 -2.2029397129221841e-02 6.8540577546234171e-06 8.5104410632981690e+03 5.8331054565164374e-02 2.4264716893848375e-04 1.8121698938475771e-02
9.1291291291291294e+00 6.1134377300325511e+00 -2.2060990565491906e-02 6.8539243825880775e-06 9.2199890519801775e+03 6.3193107770562071e-02 2.4334365236536144e-04 1.8164242077809225e-02
9.2092092092092095e+00 6.1116698319205831e+00 -2.2092716701920843e-02 6.8537906322170101e-06 9.9886947675647170e+03 6.8460422626010126e-02 2.4404406563566607e-04 1.8217459744084740e-02
9.2892892892892895e+00 6.1098994106071594e+00 -2.2124587007557574e-02 6.8536565024467871e-06 1.0821490415777260e+04 7.4166778154257401e-02 2.4474867512749268e-04 1.8271257414347489e-02
9.3693693693693696e+00 6.1081264558694750e+00 -2.2156593032295432e-02 6.8535219911895011e-06 1.1723719419179897e+04 8.0348768857884834e-02 2.4545730739938126e-04 1.8314899545707673e-02
9.4494494494494496e+00 6.1063509514253420e+00 -2.2188708135486110e-02 6.8533870954209031e-06 1.2701170701890207e+04 8.7046039385072396e-02 2.4616938436089372e-04 1.8339939479463746e-02
9.5295295295295297e+00 6.1045728769629450e+00 -2.2220893612403352e-02 6.8532518114926071e-06 1.3760115832748146e+04 9.4301538757129336e-02 2.4688405646687404e-04 1.8342218677127094e-02
9.6096096096096097e+00 6.1027922110962969e+00 -2.2253107614549159e-02 6.8531161355866240e-06 1.4907349265250659e+04 1.0216179578851470e-01 2.4760039925235286e-04 1.8322945668708967e-02
9.6896896896896898e+00 6.1010089347149430e+00 -2.2285315259795213e-02 6.8529800642305030e-06 1.6150231932443419e+04 1.1067721746573363e-01 2.4831763811423069e-04 1.8288865547469207e-02
9.7697697697697699e+00 6.0992230341964229e+00 -2.2317498328352243e-02 6.8528435947913365e-06 1.7496738476485236e+04 1.1990241219832097e-01 2.4903536581800256e-04 1.8251530974165830e-02
9.8498498498498499e+00 6.0974345039500415e+00 -2.2349662940560091e-02 6.8527067258669045e-06 1.8955508415921715e+04 1.2989654001401346e-01 2.4975371677832259e-04 1.8225685311601278e-02
9.9299299299299300e+00 6.0956433477604550e+00 -2.2381843612491209e-02 6.8525694574922218e-06 2.0535901578970039e+04 1.4072369194211637e-01 2.5047346174700676e-04 1.8226767845584350e-02
1.0010010010010010e+01 6.0938495783996176e+00 -2.2414102085360266e-02 6.8524317910797554e-06 2.2248058158488479e+04 1.5245330101501778e-01 2.5119598614647569e-04 1.8267550465188655e-02
1.0090090090090090e+01 6.0920532149756141e+00 -2.2446519324732659e-02 6.8522937290115883e-06 2.4102963773958196e+04 1.6516058751888724e-01 2.5192311489779834e-04 1.8353915185311046e-02
1.0170170170170170e+01 6.0902542774868991e+00 -2.2479179085524614e-02 6.8521552738017761e-06 2.6112519957931050e+04 1.7892704134199139e-01 2.5265674617954358e-04 1.8479782868044903e-02
1.0250250250250250e+01 6.0884527780504838e+00 -2.2512141438787648e-02 6.8520164267471964e-06 2.8289620519201882e+04 1.9384094450401584e-01 2.5339825607999001e-04 1.8621205315029438e-02
1.0330330330330330e+01 6.0866487082725929e+00 -2.2545404656270068e-02 6.8518771859851223e-06 3.0648234272670241e+04 2.0999793720363655e-01 2.5414763555748200e-04 1.8729634504144707e-02
1.0410410410410410e+01 6.0848420222303163e+00 -2.2578853848748279e-02 6.8517375438758214e-06 3.3203494666706800e+04 2.2750163099575557e-01 2.5490232056156752e-04 1.8727135897184746e-02
1.0490490490490490e+01 6.0830326178280618e+00 -2.2612204699590719e-02 6.8515974841369249e-06 3.5971796883095718e+04 2.4646427302410309e-01 2.5565590068809629e-04 1.8663339375033779e-02
1.0570570570570570e+01 6.0812205075126951e+00 -2.2645518696950254e-02 6.8514570081338730e-06 3.8970903032570270e+04 2.6700746669580916e-01 2.5640975852696176e-04 1.8650358862713649e-02
1.0650650650650650e+01 6.0794057237264854e+00 -2.2678917770406877e-02 6.8513161202033167e-06 4.2220056120902162e+04 2.8926295109702571e-01 2.5716665561843842e-04 1.8667447264133746e-02
1.0730730730730730e+01 6.0775882543592683e+00 -2.2712389499152389e-02 6.8511748178655747e-06 4.5740103516779192e+04 3.1337344538072220e-01 2.5792631838060385e-04 1.8687187771803296e-02
1.0810810810810811e+01 6.0757680987993812e+00 -2.2745956279067898e-02 6.8510331004598342e-06 4.9553630713671599e+04 3.3949356426732719e-01 2.5868926352463418e-04 1.8721206526793540e-02
1.0890890890890891e+01 6.0739452589452423e+00 -2.2779648190700223e-02 6.8508909677179797e-06 5.3685106243936345e+04 3.6779080946756360e-01 2.5945618584603597e-04 1.8768970770360171e-02
1.0970970970970971e+01 6.0721197335834800e+00 -2.2813486029602228e-02 6.8507484188726214e-06 5.8161038674963907e+04 3.9844664374249839e-01 2.6022757241142802e-04 1.8823009645413176e-02
1.1051051051051051e+01 6.0702915155963524e+00 -2.2847472877225033e-02 6.8506054522140596e-06 6.3010146694693729e+04 4.3165765449147658e-01 2.6100350843776676e-04 1.8873196579442302e-02
1.1131131131131131e+01 6.0684605914611751e+00 -2.2881592590550056e-02 6.8504620650109460e-06 6.8263543377808950e+04 4.6763681433290938e-01 2.6178363973995759e-04 1.8910103666304252e-02
1.1211211211211211e+01 6.0666269425045023e+00 -2.2915813588648887e-02 6.8503182537093557e-06 7.3954935814907891e+04 5.0661484676476731e-01 2.6256725621485251e-04 1.8927438130006510e-02
1.1291291291291291e+01 6.0647905473737813e+00 -2.2950096314358959e-02 6.8501740143250464e-06 8.0120841385522188e+04 5.4884170566496282e-01 2.6335346041917633e-04 1.8923571131290250e-02
1.1371371371371371e+01 6.0629513851892209e+00 -2.2984402749262965e-02 6.8500293429436154e-06 8.6800822062643027e+04 5.9458817812073228e-01 2.6414138487016348e-04 1.8902169608900551e-02
