# N phi dphidN H a aH eps_H eta_H
3.6836836836836837e+00 5.4301315465651188e+00 -1.9513329702744036e-02 6.4230443962262186e-06 3.9792708169509382e+01 2.5559033121883251e-04 1.9038501804399631e-04 1.6235414327710047e-02
3.7637637637637638e+00 5.4285679161958154e+00 -1.9538422317876315e-02 6.4229463453732313e-06 4.3110378292113253e+01 2.7689564669898628e-04 1.9087497333584365e-04 1.6244526423788701e-02
3.8438438438438438e+00 5.4270022691357802e+00 -1.9563565956953948e-02 6.4228480429285931e-06 4.6704655249203768e+01 2.9997690356300304e-04 1.9136655647604374e-04 1.6265376368052368e-02
3.9239239239239239e+00 5.4254346088369791e+00 -1.9588786975212991e-02 6.4227494890310554e-06 5.0598600809449060e+01 3.2498213749457532e-04 1.9186028758013705e-04 1.6302146466791741e-02
4.0040040040040044e+00 5.4238649379337218e+00 -1.9614109323976121e-02 6.4226506837121627e-06 5.4817199489287042e+01 3.5207172377905543e-04 1.9235664228644351e-04 1.6349894499074567e-02
4.0840840840840844e+00 5.4222932547781539e+00 -1.9639544101242704e-02 6.4225516264536740e-06 5.9387518859753413e+01 3.8141940584375750e-04 1.9285584625232854e-04 1.6399106912933666e-02
4.1641641641641645e+00 5.4207195520978830e+00 -1.9665085503123205e-02 6.4224523160161344e-06 6.4338883218702676e+01 4.1321340953784862e-04 1.9335779392257323e-04 1.6439380073267944e-02
4.2442442442442445e+00 5.4191438173411663e+00 -1.9690711865339074e-02 6.4223527504830498e-06 6.9703061742745604e+01 4.4765765030061209e-04 1.9386206688190252e-04 1.6462237819899566e-02
4.3243243243243246e+00 5.4175660342750769e+00 -1.9716390484009132e-02 6.4222529274651485e-06 7.5514472326132690e+01 4.8497304096249162e-04 1.9436802685896291e-04 1.6463093523620485e-02
4.4044044044044046e+00 5.4159861854020797e+00 -1.9742084904943481e-02 6.4221528444091920e-06 8.1810402414464164e+01 5.2539890856831168e-04 1.9487495819699863e-04 1.6442365179848466e-02
4.4844844844844847e+00 5.4144042547604379e+00 -1.9767763370666061e-02 6.4220524989558150e-06 8.8631248250150193e+01 5.6919452931045026e-04 1.9538223433932341e-04 1.6405752511186898e-02
4.5645645645645647e+00 5.4128202306738844e+00 -1.9793407114386860e-02 6.4219518892908626e-06 9.6020774064679244e+01 6.1664079141583793e-04 1.9588948259793019e-04 1.6363685221481707e-02
4.6446446446446448e+00 5.4112341080159636e+00 -1.9819017190144832e-02 6.4218510144346988e-06 1.0402639288073608e+02 6.6804199664913754e-04 1.9639672119162817e-04 1.6329951293280184e-02
4.7247247247247248e+00 5.4096458895544925e+00 -1.9844618528342628e-02 6.4217498744139595e-06 1.1269947072586547e+02 7.2372781198034631e-04 1.9690444226771976e-04 1.6319513640921466e-02
4.8048048048048049e+00 5.4080555859415513e+00 -1.9870259905894139e-02 6.4216484702602131e-06 1.2209565620959108e+02 7.8405538392373750e-04 1.9741361436389208e-04 1.6345522851448649e-02
4.8848848848848849e+00 5.4064632139144244e+00 -1.9896008520205934e-02 6.4215468037800173e-06 1.3227523757863841e+02 8.4941162909234788e-04 1.9792557751805356e-04 1.6415533617338926e-02
4.9649649649649650e+00 5.4048687922729375e+00 -1.9921937856213653e-02 6.4214448770408305e-06 1.4330352954121557e+02 9.2021571563430805e-04 1.9844180397341933e-04 1.6526933164366188e-02
5.0450450450450450e+00 5.4032723351985892e+00 -1.9948107535694405e-02 6.4213426915172498e-06 1.5525129234231255e+02 9.9692175143091663e-04 1.9896349712781396e-04 1.6661591518199854e-02
5.1251251251251251e+00 5.4016738424809256e+00 -1.9974533838076219e-02 6.4212402468420618e-06 1.6819518577890949e+02 1.0800216962486113e-03 1.9949100102422594e-04 1.6779745117458233e-02
5.2052052052052051e+00 5.4000732862165677e+00 -2.0001149581965621e-02 6.4211375391065620e-06 1.8221826106816735e+02 1.1700485164555291e-03 2.0002299230008176e-04 1.6813125174965641e-02
5.2852852852852852e+00 5.3984705935463220e+00 -2.0027752056614379e-02 6.4210345586546237e-06 1.9741049372454918e+02 1.2675796024464020e-03 2.0055542622061075e-04 1.6744778640535387e-02
5.3653653653653652e+00 5.3968657178640429e+00 -2.0054217807231829e-02 6.4209312992009382e-06 2.1386936086494296e+02 1.3732404731178125e-03 2.0108582592994709e-04 1.6702088059206390e-02
5.4454454454454453e+00 5.3952587212667664e+00 -2.0080751317279114e-02 6.4208277683133475e-06 2.3170046664591840e+02 1.4877087901712734e-03 2.0161828673320343e-04 1.6716633813744271e-02
5.5255255255255253e+00 5.3936495913045484e+00 -2.0107332286175981e-02 6.4207239640158280e-06 2.5101821984607756e+02 1.6117186995703036e-03 2.0215240583334749e-04 1.6728433323387547e-02
5.6056056056056054e+00 5.3920383260966522e+00 -2.0133972367674939e-02 6.4206198857253770e-06 2.7194656794103486e+02 1.7460655419769757e-03 2.0268842165114900e-04 1.6751452252630680e-02
5.6856856856856854e+00 5.3904249280818073e+00 -2.0160696315765468e-02 6.4205155334238274e-06 2.9461979238103305e+02 1.8916109534365256e-03 2.0322683796825965e-04 1.6788630710399474e-02
5.7657657657657655e+00 5.3888093985561722e+00 -2.0187525507693822e-02 6.4204109069397660e-06 3.1918337017389285e+02 2.0492883911782545e-03 2.0376809306189435e-04 1.6834947273236967e-02
5.8458458458458455e+00 5.3871917346132943e+00 -2.0214468713096595e-02 6.4203060055462582e-06 3.4579490730142464e+02 2.2201091200346481e-03 2.0431237267638056e-04 1.6881564196431127e-02
5.9259259259259256e+00 5.3855719280666472e+00 -2.0241518844006500e-02 6.4202008278192432e-06 3.7462514995833345e+02 2.4051686978844005e-03 2.0485954255613511e-04 1.6919154908304184e-02
6.0060060060060056e+00 5.3839499659353400e+00 -2.0268654420488839e-02 6.4200953717014559e-06 4.0585908010197477e+02 2.6056540017256988e-03 2.0540917600860088e-04 1.6940421785517600e-02
6.0860860860860857e+00 5.3823258320735894e+00 -2.0295844486667144e-02 6.4199896347167108e-06 4.3969710234227949e+02 2.8228508394524073e-03 2.0596065171348855e-04 1.6941812195433885e-02
6.1661661661661658e+00 5.3806995095245318e+00 -2.0323055711896409e-02 6.4198836142794211e-06 4.7635632978722737e+02 3.0581521961593051e-03 2.0651329673442264e-04 1.6924441106653067e-02
6.2462462462462458e+00 5.3790709831789805e+00 -2.0350260411842409e-02 6.4197773080441950e-06 5.1607197709416982e+02 3.3130671678666549e-03 2.0706654941490018e-04 1.6894228910264826e-02
6.3263263263263259e+00 5.3774402423197047e+00 -2.0377444224225563e-02 6.4196707142403617e-06 5.5909886966516490e+02 3.5892306399543479e-03 2.0762011655571188e-04 1.6861263187586299e-02
6.4064064064064059e+00 5.3758072826318228e+00 -2.0404612173987809e-02 6.4195638319362790e-06 6.0571307866969335e+02 3.8884137723587376e-03 2.0817409898542575e-04 1.6838392898173824e-02
6.4864864864864868e+00 5.3741721072598976e+00 -2.0431791862640918e-02 6.4194566611782855e-06 6.5621369238546629e+02 4.2125353587402796e-03 2.0872905935913981e-04 1.6839062958725299e-02
6.5665665665665669e+00 5.3725347264923267e+00 -2.0459032516554777e-02 6.4193492029491369e-06 7.1092473522268153e+02 4.5636741324085470e-03 2.0928600575672283e-04 1.6874396744284714e-02
6.6466466466466469e+00 5.3708951556536118e+00 -2.0486398628944028e-02 6.4192414588907828e-06 7.7019724674466988e+02 4.9440820978269191e-03 2.0984626439199988e-04 1.6949534053828819e-02
6.7267267267267270e+00 5.3692534107850944e+00 -2.0513956930311616e-02 6.4191334307363406e-06 8.3441153402443058e+02 5.3561989730482162e-03 2.1041121446933999e-04 1.7059232821149520e-02
6.8068068068068071e+00 5.3676095016947540e+00 -2.0541755422107583e-02 6.4190251193961218e-06 9.0397961178874050e+02 5.8026678354938799e-03 2.1098185791084315e-04 1.7182744227969577e-02
6.8868868868868871e+00 5.3659634219566517e+00 -2.0569793208361723e-02 6.4189165236425486e-06 9.7934784600640000e+02 6.2863520711242188e-03 2.1155819631738204e-04 1.7277972094216460e-02
6.9669669669669672e+00 5.3643151354406058e+00 -2.0597979860048427e-02 6.4188076383388304e-06 1.0609998178825317e+03 6.8103537353005027e-03 2.1213838715748032e-04 1.7276912540982077e-02
7.0470470470470472e+00 5.3626645611214787e+00 -2.0626089589649729e-02 6.4186984524424281e-06 1.1494594266350271e+03 7.3780334428876085e-03 2.1271778588012846e-04 1.7221096259624234e-02
7.1271271271271273e+00 5.3610117074807340e+00 -2.0654166705378379e-02 6.4185889667040494e-06 1.2452942509613210e+03 7.9930319395203186e-03 2.1329730114678038e-04 1.7208816713085585e-02
7.2072072072072073e+00 5.3593566011198286e+00 -2.0682310246580560e-02 6.4184791841845891e-06 1.3491191907634941e+03 8.6592934428994447e-03 2.1387897856790561e-04 1.7222595165112736e-02
7.2872872872872874e+00 5.3576992316351832e+00 -2.0710507700225391e-02 6.4183691031017910e-06 1.4616004124979117e+03 9.3810909286574304e-03 2.1446256460054761e-04 1.7238209265435900e-02
7.3673673673673674e+00 5.3560395989817060e+00 -2.0738777885108101e-02 6.4182587230721269e-06 1.5834596234637386e+03 1.0163053540928646e-02 2.1504845408392442e-04 1.7267354879291451e-02
7.4474474474474475e+00 5.3543777056150157e+00 -2.0767147243738925e-02 6.4181480440470779e-06 1.7154787024552149e+03 1.1010196278767356e-02 2.1563720232156661e-04 1.7310019572862798e-02
7.5275275275275275e+00 5.3527135515154844e+00 -2.0795634829288218e-02 6.4180370656395551e-06 1.8585047164891098e+03 1.1927952157093040e-02 2.1622921397655262e-04 1.7359386038018759e-02
7.6076076076076076e+00 5.3510471316428827e+00 -2.0824244626176245e-02 6.4179257867793772e-06 2.0134553557959075e+03 1.2922207048491601e-02 2.1682458212541510e-04 1.7405873959331256e-02
7.6876876876876876e+00 5.3493784353704212e+00 -2.0852963842895967e-02 6.4178142056367159e-06 2.1813248219469770e+03 1.3999337429399289e-02 2.1742305051656327e-04 1.7440329212730563e-02
7.7677677677677677e+00 5.3477074474469530e+00 -2.0881765815657226e-02 6.4177023197524236e-06 2.3631902068974009e+03 1.5166251272821660e-02 2.1802407178997534e-04 1.7456368952492331e-02
7.8478478478478477e+00 5.3460341500361501e+00 -2.0910616161440659e-02 6.4175901263141418e-06 2.5602184038739788e+03 1.6430432349909398e-02 2.1862693412555165e-04 1.7451891270755235e-02
7.9279279279279278e+00 5.3443585253814074e+00 -2.0939480819049772e-02 6.4174776225171114e-06 2.7736735944503685e+03 1.7799988224551842e-02 2.1923092848567666e-04 1.7429758495833520e-02
