# k  Ps  Pt
4.296617063238849783e-04 2.463502879894616808e-09 8.101077103589318827e-12
4.357238383271059244e-04 2.462351736694100901e-09 8.101028817262521848e-12
4.418715014444187417e-04 2.461200863992428012e-09 8.100980509145792283e-12
4.481059024412766749e-04 2.460050261803986947e-09 8.100932179272050952e-12
4.544282651094861151e-04 2.458899929988945306e-09 8.100883827177530645e-12
4.608398305074314864e-04 2.457749868633676461e-09 8.100835453126418631e-12
4.673418572036903778e-04 2.456600077646382389e-09 8.100787056809730639e-12
4.739356215240866270e-04 2.455450557234336767e-09 8.100738638881483807e-12
4.806224178022301978e-04 2.454301307062727488e-09 8.100690198248071048e-12
4.874035586335893878e-04 2.453152327439884059e-09 8.100641735890362162e-12
4.942803751331476805e-04 2.452003618026005233e-09 8.100593250696867129e-12
5.012542171966984745e-04 2.450855179146247024e-09 8.100544743705232329e-12
5.083264537658256123e-04 2.449707010770490130e-09 8.100496214803214846e-12
5.154984730966215333e-04 2.448559113422756366e-09 8.100447665666545275e-12
5.227716830321955813e-04 2.447411528945436454e-09 8.100399231343334748e-12
5.301475112790303076e-04 2.446264215173956959e-09 8.100350775833556886e-12
5.376274056872369991e-04 2.445117171631064446e-09 8.100302297584655070e-12
5.452128345347603041e-04 2.443970399494590073e-09 8.100253800380431304e-12
5.529052868155978758e-04 2.442823897989868445e-09 8.100205281709553939e-12
5.607062725320863163e-04 2.441677666993373371e-09 8.100156741158608767e-12
5.686173229913078471e-04 2.440531706454731207e-09 8.100108178549792347e-12
5.766399911056802659e-04 2.439386017446954440e-09 8.100059597335494830e-12
5.847758516977886274e-04 2.438240598617567198e-09 8.100010993132392445e-12
5.930265018095196884e-04 2.437095451167163826e-09 8.099962369806105377e-12
6.013935610155539792e-04 2.435950573917581463e-09 8.099913723534652065e-12
6.098786717412820694e-04 2.434805968334716505e-09 8.099865059042610288e-12
6.184834995852079133e-04 2.433661633013316890e-09 8.099816371772707626e-12
6.272097336459017246e-04 2.432517564507479294e-09 8.099767651624929857e-12
6.360590868535630953e-04 2.431373761762816442e-09 8.099718895420677152e-12
6.450332963062619046e-04 2.430230230374257644e-09 8.099670119967965520e-12
6.541341236109260828e-04 2.429085371613925108e-09 8.099616213461139452e-12
6.633633552291406292e-04 2.427942346166836478e-09 8.099567282646177714e-12
6.727228028278225058e-04 2.426799591532502186e-09 8.099518330773139516e-12
6.822143036348431774e-04 2.425657107840045539e-09 8.099469358077679244e-12
6.918397207996720933e-04 2.424514895031876568e-09 8.099420364446626635e-12
7.016009437591081126e-04 2.423372978755706239e-09 8.099371428333190179e-12
7.114998886081657682e-04 2.422231424256375650e-09 8.099322749334004736e-12
7.215384984761999626e-04 2.421081532612707112e-09 8.099244984635983036e-12
7.317187439083378334e-04 2.419949777024918322e-09 8.099228102369780494e-12
7.420426232522876102e-04 2.418806623153963247e-09 8.099170799756334895e-12
7.525121630506070814e-04 2.417665603814007620e-09 8.099120227930067656e-12
7.631294184385075622e-04 2.416524906027119759e-09 8.099069803726494731e-12
7.738964735472722957e-04 2.415384515717483166e-09 8.099019482397964183e-12
7.848154419133623622e-04 2.414243797486400468e-09 8.098966983158087010e-12
7.958884668932953137e-04 2.413108627274027999e-09 8.098933185395893170e-12
8.071177220843804524e-04 2.411960904657106558e-09 8.098855040706111713e-12
8.185054117513898986e-04 2.410831789420354374e-09 8.098838402742303798e-12
8.300537712592473069e-04 2.409693086435267727e-09 8.098789095539748789e-12
8.417650675118200972e-04 2.408554653580295104e-09 8.098739764714038318e-12
8.536415993969071435e-04 2.407416447972807433e-09 8.098690271822090685e-12
8.656856982375038837e-04 2.406278472462388983e-09 8.098640625613622076e-12
8.778997282494331068e-04 2.405140627010703625e-09 8.098590476112943644e-12
8.902860870054255492e-04 2.404002978634112234e-09 8.098540054989038458e-12
9.028472059057662032e-04 2.402865761249863421e-09 8.098490149395927774e-12
9.155855506555639085e-04 2.401728868196072391e-09 8.098440401499154396e-12
9.285036217487598010e-04 2.400592243711518804e-09 8.098390624506309435e-12
9.416039549589676465e-04 2.399455888425312395e-09 8.098340820503884898e-12
9.548891218372392974e-04 2.398319801607193303e-09 8.098290987027580495e-12
9.683617302168502508e-04 2.397183973777303198e-09 8.098241091052412217e-12
9.820244247252057045e-04 2.396043904516565307e-09 8.098176209562985342e-12
9.958798873029746628e-04 2.394909049600841578e-09 8.098127749143462414e-12
1.009930837730546854e-03 2.393774333062595015e-09 8.098078961924355368e-12
1.024180034161915670e-03 2.392638264768504971e-09 8.098024432283190383e-12
1.038630273666091329e-03 2.391504022041831217e-09 8.097975208883293586e-12
1.053284392776158420e-03 2.390369953895504392e-09 8.097925630793815659e-12
1.068145268046080286e-03 2.389236155540197586e-09 8.097876027621444364e-12
1.083215816615354116e-03 2.388102626419302203e-09 8.097826397432882512e-12
1.098498996781633848e-03 2.386969366947409441e-09 8.097776741646169704e-12
1.113997808581435565e-03 2.385842397029210654e-09 8.097747840835233293e-12
1.129715294379038826e-03 2.384709600343523151e-09 8.097697880428054200e-12
1.145654539463684301e-03 2.383577038669893783e-09 8.097647777331031985e-12
1.161818672655210403e-03 2.382444742236551533e-09 8.097597631226203002e-12
1.178210866918231710e-03 2.381312902214641688e-09 8.097548114105445371e-12
1.194834339984978842e-03 2.380181522454433571e-09 8.097499238728606500e-12
1.211692354986926247e-03 2.379050499359248241e-09 8.097450638899433247e-12
1.228788221095335805e-03 2.377909224869706100e-09 8.097367066157731054e-12
1.246125294170838784e-03 2.376778376621893182e-09 8.097317121121655080e-12
1.263706977422177340e-03 2.375662914559281791e-09 8.097317256545294901e-12
1.281536722074240464e-03 2.374530942323276666e-09 8.097260887789192399e-12
1.299618028045530305e-03 2.373395732865782015e-09 8.097193575775574920e-12
1.317954444635186179e-03 2.372265944767434188e-09 8.097143480470340428e-12
1.336549571219698739e-03 2.371136477236323169e-09 8.097093529331955974e-12
1.355407057959451570e-03 2.370007280002871608e-09 8.097043554716967584e-12
1.374530606515238099e-03 2.368878353227540550e-09 8.096993557159286414e-12
1.393923970774888898e-03 2.367749697707740377e-09 8.096943539371638360e-12
1.413590957590142756e-03 2.366621311539537478e-09 8.096893494778753423e-12
1.433535427523917197e-03 2.365493194363653813e-09 8.096843421997944279e-12
1.453761295608126548e-03 2.364365347828620639e-09 8.096793326835976823e-12
1.474272532112193062e-03 2.363237771919575173e-09 8.096743209228524837e-12
1.495073163322389875e-03 2.362110464642596069e-09 8.096693067906483237e-12
1.516167272332190124e-03 2.360983248686216796e-09 8.096642321855134688e-12
1.537558999843768827e-03 2.359856344083299740e-09 8.096591678978460152e-12
1.559252544980805396e-03 2.358729805715468259e-09 8.096541323161915124e-12
1.581252166112753765e-03 2.357603541469098263e-09 8.096490951934761023e-12
1.603562181690749034e-03 2.356477547965513879e-09 8.096440557846433439e-12
1.626186971095308718e-03 2.355351824740210592e-09 8.096390139897240981e-12
1.649130975495986242e-03 2.354226371809403210e-09 8.096339698116790898e-12
1.672398698723155143e-03 2.353101189164402616e-09 8.096289232466252554e-12
1.695994708152097873e-03 2.351976276799720879e-09 8.096238742920073823e-12
1.719923635599570309e-03 2.350851634717906128e-09 8.096188229466661250e-12
1.744190178233008493e-03 2.349727262919833935e-09 8.096137692088740980e-12
1.768799099492562345e-03 2.348603161401518530e-09 8.096087130765930763e-12
1.793755230026146744e-03 2.347479330172523362e-09 8.096036545504890052e-12
1.819063468637685402e-03 2.346355769227510220e-09 8.095985936270596146e-12
1.844728783248725116e-03 2.345232478563567842e-09 8.095935303048746255e-12
1.870756211873619021e-03 2.344109458184594317e-09 8.095884645825527107e-12
1.897150863608474455e-03 2.342986708084265022e-09 8.095833964571964764e-12
1.923917919634057956e-03 2.341864228271603671e-09 8.095783259301403974e-12
1.951062634232831553e-03 2.340742018738134143e-09 8.095732529966613048e-12
1.978590335820356455e-03 2.339620079485354048e-09 8.095681776563567558e-12
2.006506427991246524e-03 2.338498410518078407e-09 8.095630999080171604e-12
2.034816390579872319e-03 2.337377011832652733e-09 8.095580197492052438e-12
2.063525780736029727e-03 2.336255883430596972e-09 8.095529371795282568e-12
2.092640234015793934e-03 2.335135025301285576e-09 8.095478521938229444e-12
2.122165465487763428e-03 2.334014437466174782e-09 8.095427647963780443e-12
2.152107270854905236e-03 2.332894121095258213e-09 8.095376753789084898e-12
2.182471527592226481e-03 2.331774078829726047e-09 8.095325848209862840e-12
2.213264196100509038e-03 2.330654306853977752e-09 8.095274918481841121e-12
2.244491320876318505e-03 2.329534805180965322e-09 8.095223964633941983e-12
2.276159031698514294e-03 2.328415573755818973e-09 8.095172986456904887e-12
2.308273544831501538e-03 2.327296612509567557e-09 8.095121983691420020e-12
2.340841164245464640e-03 2.326177921617694546e-09 8.095070956941061040e-12
2.373868282853822727e-03 2.325059500901402783e-09 8.095019905558061519e-12
2.407361383768130345e-03 2.323941350520134226e-09 8.094968830089370403e-12
2.441327041570685343e-03 2.322823470369740219e-09 8.094917730151589477e-12
2.475771923605104598e-03 2.321705860453607239e-09 8.094866605740018998e-12
2.510702791285103919e-03 2.320588520804101209e-09 8.094815456952834967e-12
2.546126501421730644e-03 2.319471468842752183e-09 8.094764345534018167e-12
2.582050007569335580e-03 2.318354691817099465e-09 8.094713226344500288e-12
2.618480361390541043e-03 2.317237851195324675e-09 8.094660852986359754e-12
2.655424714040450010e-03 2.316121234861355308e-09 8.094608421111956961e-12
2.692890317570390858e-03 2.315005224226744511e-09 8.094557059895600550e-12
2.730884526351473954e-03 2.313889570586690367e-09 8.094505957730805462e-12
2.769414798518236766e-03 2.312766078599885535e-09 8.094426123960750612e-12
2.808488697432644232e-03 2.311660648284617307e-09 8.094408928922596513e-12
2.848113893168744467e-03 2.310545491297317418e-09 8.094356710744070422e-12
