# k_modes P_scalar P_tensor
4.3003280214306105e+00 1.9536200122784760e-09 7.3919037435867283e-12
4.5689792742474360e+00 1.9493293980769057e-09 7.3916847886443367e-12
4.8544137806394136e+00 1.9450427798106721e-09 7.3914627929115203e-12
5.1576800285537256e+00 1.9407614705953678e-09 7.3912426614262350e-12
5.4798920073595339e+00 1.9364849319020780e-09 7.3910223716081357e-12
5.8222332998705841e+00 1.9322126611756902e-09 7.3908000403970369e-12
6.1859614300055643e+00 1.9279451291218131e-09 7.3905774428208045e-12
6.5724124820568655e+00 1.9236825893795615e-09 7.3903554913851820e-12
6.9830060085353534e+00 1.9194242181377842e-09 7.3901311238125535e-12
7.4192502446195290e+00 1.9151713301839948e-09 7.3899093100586867e-12
7.8827476483630434e+00 1.9109221369416505e-09 7.3896832411323277e-12
8.3752007870115293e+00 1.9066781976302067e-09 7.3894588385634276e-12
8.8984185910511808e+00 1.9024389399172341e-09 7.3892339446437651e-12
9.4543229989616862e+00 1.8982043470716483e-09 7.3890084862274486e-12
1.0044956017082246e+01 1.8939743903542076e-09 7.3887823536164479e-12
1.0672487220523141e+01 1.8897492058899782e-09 7.3885560714263301e-12
1.1339221722676596e+01 1.8855286097185055e-09 7.3883288791965801e-12
1.2047608642600739e+01 1.8813125648560835e-09 7.3881006839310493e-12
1.2800250101380611e+01 1.8771013819084719e-09 7.3878726989299785e-12
1.3599910780511889e+01 1.8728950989641020e-09 7.3876450373190117e-12
1.4449528077418949e+01 1.8686928624159998e-09 7.3874143700525609e-12
1.5352222895410751e+01 1.8644954787044760e-09 7.3871838633521372e-12
1.6311311107710196e+01 1.8603031950860538e-09 7.3869544780092704e-12
1.7330315737667128e+01 1.8561152567192639e-09 7.3867232359520208e-12
1.8412979899896868e+01 1.8519321042157902e-09 7.3864918817347444e-12
1.9563280549881394e+01 1.8477539254898315e-09 7.3862611388505746e-12
2.0785443092538788e+01 1.8435799500520350e-09 7.3860280062287825e-12
2.2083956903423775e+01 1.8394109982439597e-09 7.3857956970439758e-12
2.3463591819572251e+01 1.8352465801294082e-09 7.3855622552623942e-12
2.4929415660566981e+01 1.8310871251498347e-09 7.3853294195883672e-12
2.6486812844183319e+01 1.8269317532565120e-09 7.3850936408448697e-12
2.8141504164997354e+01 1.8227814306472485e-09 7.3848587941952082e-12
2.9899567808607745e+01 1.8186360469127359e-09 7.3846244662547310e-12
3.1767461678664560e+01 1.8144950001009303e-09 7.3843881769158234e-12
3.3752047118717698e+01 1.8103586209127708e-09 7.3841513076318657e-12
3.5860614116022973e+01 1.8062268482513676e-09 7.3839135661044313e-12
3.8100908079887922e+01 1.8021002143325387e-09 7.3836771494587535e-12
4.0481158292920504e+01 1.7979777258610114e-09 7.3834379995648403e-12
4.3010108139693209e+01 1.7938601505906029e-09 7.3831992348555685e-12
4.5697047223859002e+01 1.7897476538406834e-09 7.3829615493029016e-12
4.8551845491697932e+01 1.7856394731866998e-09 7.3827218021751915e-12
5.1584989487437554e+01 1.7815359012839352e-09 7.3824812074452917e-12
5.4807620873527149e+01 1.7774368196813129e-09 7.3822392494892013e-12
5.8231577357359221e+01 1.7733425332470087e-09 7.3819971945141501e-12
6.1869436174777874e+01 1.7692531842079443e-09 7.3817556278288310e-12
6.5734560290099466e+01 1.7651684769524119e-09 7.3815133477440628e-12
6.9841147482353421e+01 1.7610882379063769e-09 7.3812696105990843e-12
7.4204282498053203e+01 1.7570129539076571e-09 7.3810264291090343e-12
7.8839992462067286e+01 1.7529422757611514e-09 7.3807823701940190e-12
8.3765305750135298e+01 1.7488761958424764e-09 7.3805373889476776e-12
8.8998314539281353e+01 1.7448151074207707e-09 7.3802931170975026e-12
9.4558241265896413e+01 1.7407583479676400e-09 7.3800467831445399e-12
1.0046550923560510e+02 1.7367064086591510e-09 7.3798004654509139e-12
1.0674181764429403e+02 1.7326589124066342e-09 7.3795525311838236e-12
1.1341022128587107e+02 1.7286165686957924e-09 7.3793060213327728e-12
1.2049521523955246e+02 1.7245784007560476e-09 7.3790567786976060e-12
1.2802282484775358e+02 1.7205452896333581e-09 7.3788085415829462e-12
1.3602070131510615e+02 1.7165167195285733e-09 7.3785591037339820e-12
1.4451822327976080e+02 1.7124927590870638e-09 7.3783087650669955e-12
1.5354660473007905e+02 1.7084736792645711e-09 7.3780586813386053e-12
1.6313900966312937e+02 1.7044589953564907e-09 7.3778067739082470e-12
1.7333067390615471e+02 1.7004492290583398e-09 7.3775552709441150e-12
1.8415903454850911e+02 1.6964442417265028e-09 7.3773035902401159e-12
1.9566386745949558e+02 1.6924436176454043e-09 7.3770499488418465e-12
2.0788743339726128e+02 1.6884481000399715e-09 7.3767975071207964e-12
2.2087463324544098e+02 1.6844567514466392e-09 7.3765422378748591e-12
2.3467317294779235e+02 1.6804706142613098e-09 7.3762886720136828e-12
2.4933373874666552e+02 1.6764887969947175e-09 7.3760329003479430e-12
2.6491018336902442e+02 1.6725119630723201e-09 7.3757778390300812e-12
2.8145972384392695e+02 1.6685396300198179e-09 7.3755213437697718e-12
2.9904315167811126e+02 1.6645717995421519e-09 7.3752634553653752e-12
3.1772505616173476e+02 1.6606091716222742e-09 7.3750072406527150e-12
3.3757406162451963e+02 1.6566506897588115e-09 7.3747480244045151e-12
3.5866307951383891e+02 1.6526972724851905e-09 7.3744898814427199e-12
3.8106957622068199e+02 1.6487481046008097e-09 7.3742291737786118e-12
4.0487585763732733e+02 1.6448042906952526e-09 7.3739708542054404e-12
4.3016937149196701e+02 1.6408645175755621e-09 7.3737090087590090e-12
4.5704302857087453e+02 1.6369296619978151e-09 7.3734475817715348e-12
4.8559554400803631e+02 1.6329994051443875e-09 7.3731851395761733e-12
5.1593179989593546e+02 1.6290740462686558e-09 7.3729230382879644e-12
5.4816323054944451e+02 1.6251533286099596e-09 7.3726600975605946e-12
5.8240823183802752e+02 1.6212369863384847e-09 7.3723951203166084e-12
6.1879259608986570e+02 1.6173258853133418e-09 7.3721320386569506e-12
6.5744997416541264e+02 1.6134189429079326e-09 7.3718659016271828e-12
6.9852236639775413e+02 1.6095168606707592e-09 7.3715999460398185e-12
7.4216064420310488e+02 1.6056194955706655e-09 7.3713334804393727e-12
7.8852510427751940e+02 1.6017269186265608e-09 7.3710668384969580e-12
8.3778605741550643e+02 1.5978389532903198e-09 7.3707992126040761e-12
8.9012445411350257e+02 1.5939556106756087e-09 7.3705306529421931e-12
9.4573254925618949e+02 1.5900771590600853e-09 7.3702623700244859e-12
1.0048146083273023e+03 1.5862031492720688e-09 7.3699923096357800e-12
1.0675876577389988e+03 1.5823339876904309e-09 7.3697223652336110e-12
1.1342822820360398e+03 1.5784693485091317e-09 7.3694509941010722e-12
1.2051434709031007e+03 1.5746095876950735e-09 7.3691798461721161e-12
1.2804315190865543e+03 1.5707543230641876e-09 7.3689071540634104e-12
1.3604229825364321e+03 1.5669039796931997e-09 7.3686348949788811e-12
1.4454116942807086e+03 1.5630578617505013e-09 7.3683598214783628e-12
1.5357098437635987e+03 1.5592171150204516e-09 7.3680872848703775e-12
1.6316491236125239e+03 1.5553807759041906e-09 7.3678127771936986e-12
1.7335819480462637e+03 1.5515487698519694e-09 7.3675359088630484e-12
1.8418827473997762e+03 1.5477216919812905e-09 7.3672595136827733e-12
1.9569493435209786e+03 1.5438994285690677e-09 7.3669830490946633e-12
2.0792044110916277e+03 1.5400817670164451e-09 7.3667054944362968e-12
2.2090970302402920e+03 1.5362688767859187e-09 7.3664276538198849e-12
2.3471043361505390e+03 1.5324603968955157e-09 7.3661478165719501e-12
2.4937332717238892e+03 1.5286566793970001e-09 7.3658676557970209e-12
2.6495224497356512e+03 1.5248580212977714e-09 7.3655885671465129e-12
2.8150441313237834e+03 1.5210635754255888e-09 7.3653065292390052e-12
2.9909063280785308e+03 1.5172739445026423e-09 7.3650243775235945e-12
3.1777550354542836e+03 1.5134893542528030e-09 7.3647432657708598e-12
3.3762766057078384e+03 1.5097089710446682e-09 7.3644591161238841e-12
3.5872002690793984e+03 1.5059336583816118e-09 7.3641761111317439e-12
3.8113008124775806e+03 1.5021627721560426e-09 7.3638911450465467e-12
4.0494014255078441e+03 1.4983968168912030e-09 7.3636066616475452e-12
4.3023767242988815e+03 1.4946353317832577e-09 7.3633204077457677e-12
4.5711559642342299e+03 1.4908786722178005e-09 7.3630340793890578e-12
4.8567264533905736e+03 1.4871267663750163e-09 7.3627474047222647e-12
