# k  Ps  Pt
3.876169902958700054e-03 2.353916110638310789e-09 7.411854266569811619e-12
3.930860722338893991e-03 2.352827186177691990e-09 7.411811977522970368e-12
3.986323201837032280e-03 2.351738512792238494e-09 7.411769671735890218e-12
4.042568229191569225e-03 2.350650090158300999e-09 7.411727348103388400e-12
4.099606845761515073e-03 2.349561918452035060e-09 7.411685007236111615e-12
4.157450248693937006e-03 2.348473997653872065e-09 7.411642649078688845e-12
4.216109793122039401e-03 2.347386327451921911e-09 7.411600272545849433e-12
4.275596994394279156e-03 2.346298908413748783e-09 7.411557881255010910e-12
4.335923530334932427e-03 2.345211739483572849e-09 7.411515470100455873e-12
4.397101243536536905e-03 2.344124821038575648e-09 7.411473040246836855e-12
4.459142143684679746e-03 2.343038152802950347e-09 7.411430590772923454e-12
4.522058409915605606e-03 2.341951734773812568e-09 7.411388121654223368e-12
4.585862393207107077e-03 2.340852512795607480e-09 7.411304551995395853e-12
4.650566618803073093e-03 2.339766662189819314e-09 7.411262237261463958e-12
4.716183788672323289e-03 2.338681058307121730e-09 7.411219891989204842e-12
4.782726784002119466e-03 2.337595703091940484e-09 7.411177522300104005e-12
4.850208667726832977e-03 2.336510595666459929e-09 7.411135125393444214e-12
4.918642687092295365e-03 2.335425735594952338e-09 7.411092699865270557e-12
4.988042276256372635e-03 2.334341123382587250e-09 7.411050247287536390e-12
5.058421058926161271e-03 2.333256759557643564e-09 7.411007769309315122e-12
5.129792851032475599e-03 2.332172644197812564e-09 7.410965266154250864e-12
5.202171663441983000e-03 2.331088776628515640e-09 7.410922735660227589e-12
5.275571704707697311e-03 2.330005157335589880e-09 7.410880179343465744e-12
5.350007383858189532e-03 2.328921786468901798e-09 7.410837597656326494e-12
5.425493313226242668e-03 2.327838664519347934e-09 7.410794992134494882e-12
5.502044311317325423e-03 2.326755790586350285e-09 7.410752359896897603e-12
5.579675405718628918e-03 2.325673165568475150e-09 7.410709703775080521e-12
5.658401836049085400e-03 2.324590789104135828e-09 7.410667022598205023e-12
5.738239056951012496e-03 2.323508661442485735e-09 7.410624317137046728e-12
5.819202741124030083e-03 2.322426782754103578e-09 7.410581587913080004e-12
5.901308782401688650e-03 2.321345152833567735e-09 7.410538834252060564e-12
5.984573298871606259e-03 2.320263771741107709e-09 7.410496056324428003e-12
6.069012636039537376e-03 2.319182639859933530e-09 7.410453255330487629e-12
6.154643370038174154e-03 2.318101756795233546e-09 7.410410429992009520e-12
6.241482310881126851e-03 2.317021122871888734e-09 7.410367581324015373e-12
6.329546505762914319e-03 2.315940782741104835e-09 7.410324851155001262e-12
6.418853242405445948e-03 2.314860653751155518e-09 7.410281976881917212e-12
6.509420052451725391e-03 2.313780647555487365e-09 7.410238676024194779e-12
