#f_hz Omega_gw
2.871279558075541545e-15 3.673557040701701902e-23
3.039856839292821534e-15 3.646552118228045045e-23
3.218331554447769453e-15 3.619693231187606934e-23
3.407284797255035362e-15 3.592979873347259600e-23
3.607331778343574978e-15 3.566411538727806534e-23
3.819123828313602072e-15 3.539987722024106141e-23
4.043350518396255665e-15 3.513707918852744865e-23
4.280741905620352988e-15 3.487571626246061617e-23
4.532070909796466131e-15 3.461578341339708920e-23
4.798155830057421790e-15 3.435727562452961602e-23
5.079863009148702257e-15 3.410018788456162717e-23
5.378109654143630944e-15 3.384451519300152092e-23
5.693866822766947125e-15 3.359025255362499868e-23
6.028162585050260743e-15 3.333739497814720935e-23
6.382085370613019452e-15 3.308593749136678909e-23
6.756787512467731589e-15 3.283587512074391072e-23
7.153488998887297089e-15 3.258720290724173296e-23
7.573481445550500163e-15 3.233991589155907524e-23
8.018132300898118507e-15 3.209400912728864871e-23
8.488889298392246157e-15 3.184947767346932979e-23
8.987285170174430781e-15 3.160631659901364197e-23
9.514942637470265337e-15 3.136452098143725214e-23
1.007357969398808705e-14 3.112408590548754486e-23
1.066501519951453813e-14 3.088500646987090597e-23
1.129117480191847338e-14 3.064727777329537875e-23
1.195409720684525495e-14 3.041089492017212893e-23
1.265594081551418049e-14 3.017585302406391015e-23
1.339899075223167516e-14 2.994214721025554100e-23
1.418566630450029832e-14 2.970977261210079179e-23
1.501852879994854273e-14 2.947872436773299289e-23
1.590028994572692692e-14 2.924899762798277671e-23
1.683382065752349676e-14 2.902058755018517972e-23
1.782216040694400097e-14 2.879348929816625352e-23
1.886852711769183034e-14 2.856769804022266632e-23
1.997632764276746187e-14 2.834320895334040524e-23
2.114916885680115787e-14 2.812001723014316451e-23
2.239086939963311758e-14 2.789811806452617065e-23
2.370547210937810015e-14 2.767750665611253434e-23
2.509725718545393503e-14 2.745817821240745560e-23
2.657075612443233193e-14 2.724012795824270957e-23
2.813076647408513040e-14 2.702335112536785564e-23
2.978236745366299839e-14 2.680784294952969824e-23
3.153093649126578667e-14 2.659359867215403134e-23
3.338216673214658997e-14 2.638061354622870553e-23
3.534208557495658895e-14 2.616888283271209021e-23
3.741707429628048890e-14 2.595840179625682494e-23
3.961388882736008949e-14 2.574916570796462576e-23
4.193968175065030343e-14 2.554116985268397446e-23
4.440202558782843181e-14 2.533440952707209288e-23
4.700893745507730469e-14 2.512888003193799303e-23
4.976890516591972627e-14 2.492457667430169936e-23
5.269091486658944037e-14 2.472149476659328152e-23
5.578448029391918992e-14 2.451962963286345835e-23
5.905967375100310922e-14 2.431897660277818820e-23
6.252715890149018030e-14 2.411953101449388702e-23
6.619822548927966319e-14 2.392128821384418606e-23
7.008482609666573272e-14 2.372424355479684361e-23
7.419961506060783173e-14 2.352839240002375396e-23
7.855598967383780790e-14 2.333373011992935725e-23
8.316813380494574341e-14 2.314025209534925707e-23
8.805106407947123470e-14 2.294795371407610281e-23
9.322067877235557201e-14 2.275683037221171374e-23
9.869380957094855231e-14 2.256687747364607937e-23
1.044882763770987993e-13 2.237809042801768572e-23
1.106229453267630429e-13 2.219046465330403744e-23
1.171177902160334503e-13 2.200399557570312099e-23
1.239939575335858677e-13 2.181867863364473499e-23
1.312738353112804263e-13 2.163450927000270204e-23
