# k_modes P_scalar P_tensor
1.1343414655837879e-01 2.0119638842317101e-09 1.6575347960765969e-11
1.2009403426966805e-01 2.0052694896056467e-09 1.6574319564446029e-11
1.2714493390878251e-01 1.9985852581321263e-09 1.6573285215631504e-11
1.3460980236843995e-01 1.9919111009981828e-09 1.6572244167247865e-11
1.4251294437472539e-01 1.9852467764831156e-09 1.6571194334446756e-11
1.5088009162039556e-01 1.9785933094126211e-09 1.6570144205473787e-11
1.5973848654421813e-01 1.9719511376517795e-09 1.6569097441472131e-11
1.6911697102911966e-01 1.9653185151683959e-09 1.6568039386362952e-11
1.7904608030793517e-01 1.9586960044136110e-09 1.6566974667080870e-11
1.8955814238250321e-01 1.9520850981525936e-09 1.6565915873448302e-11
2.0068738327980537e-01 1.9454840013267698e-09 1.6564847842182029e-11
2.1247003848784840e-01 1.9388931862294982e-09 1.6563774486102089e-11
2.2494447093411502e-01 1.9323138926147858e-09 1.6562706436622204e-11
2.3815129589070405e-01 1.9257440905665681e-09 1.6561626032819461e-11
2.5213351321283883e-01 1.9191841148015468e-09 1.6560536363013015e-11
2.6693664734129297e-01 1.9126358790195176e-09 1.6559453712698783e-11
2.8260889552456941e-01 1.9060975600198612e-09 1.6558362474496881e-11
2.9920128474342306e-01 1.8995706381222907e-09 1.6557275366233611e-11
3.1676783784865759e-01 1.8930529601440826e-09 1.6556173582891740e-11
3.3536574945311665e-01 1.8865466038213296e-09 1.6555075216579271e-11
3.5505557215055900e-01 1.8800507931246664e-09 1.6553973551497809e-11
3.7590141366771912e-01 1.8735654188226110e-09 1.6552867464279354e-11
3.9797114559146174e-01 1.8670902360079749e-09 1.6551754857354680e-11
4.2133662435061375e-01 1.8606254810567869e-09 1.6550637637641261e-11
4.4607392517197281e-01 1.8541715465953241e-09 1.6549519429192888e-11
4.7226358977222194e-01 1.8477277518358158e-09 1.6548394079425499e-11
4.9999088859220014e-01 1.8412949998632624e-09 1.6547269497734712e-11
5.2934609842734615e-01 1.8348716868006519e-09 1.6546131401439252e-11
5.6042479635822762e-01 1.8284604530335241e-09 1.6545003441582213e-11
5.9332817093818468e-01 1.8220585762390421e-09 1.6543861057588606e-11
6.2816335165124548e-01 1.8156680127360281e-09 1.6542721926754559e-11
6.6504375771302482e-01 1.8092873084507034e-09 1.6541572789272691e-11
7.0408946735023126e-01 1.8029168095181366e-09 1.6540416694978245e-11
7.4542760876112224e-01 1.7965581879351145e-09 1.6539268915682966e-11
7.8919277402984478e-01 1.7902089027331497e-09 1.6538106204022044e-11
8.3552745734228873e-01 1.7838696141729658e-09 1.6536934414040531e-11
8.8458251893024620e-01 1.7775429974417307e-09 1.6535778436762699e-11
9.3651767625444005e-01 1.7712251529359725e-09 1.6534601922920096e-11
9.9150202402561316e-01 1.7649186844306083e-09 1.6533429150027579e-11
1.0497145847568585e+00 1.7586227488138531e-09 1.6532252204336059e-11
1.1113448916396775e+00 1.7523364277464695e-09 1.6531062291592833e-11
1.1765936056415591e+00 1.7460610507642208e-09 1.6529872101696151e-11
1.2456731688342964e+00 1.7397964223769745e-09 1.6528679409217962e-11
1.3188084960801627e+00 1.7335427897425783e-09 1.6527486847542539e-11
1.3962377073280114e+00 1.7272988300744713e-09 1.6526281674176816e-11
1.4782129029035980e+00 1.7210662848815076e-09 1.6525080500559178e-11
1.5650009843183095e+00 1.7148435470804647e-09 1.6523867846040765e-11
1.6568845232688409e+00 1.7086320398171864e-09 1.6522657365175900e-11
1.7541626816571085e+00 1.7024304543836664e-09 1.6521436413882595e-11
1.8571521856258979e+00 1.6962390000828227e-09 1.6520206882269799e-11
1.9661883567816310e+00 1.6900595035944278e-09 1.6518986579966669e-11
2.0816262039617248e+00 1.6838896084945948e-09 1.6517752493424082e-11
2.2038415791012347e+00 1.6777303228242179e-09 1.6516514259507040e-11
2.3332324009621943e+00 1.6715814441783860e-09 1.6515270134105547e-11
2.4702199507098612e+00 1.6654433889382059e-09 1.6514023788105766e-11
2.6152502435542426e+00 1.6593159970002456e-09 1.6512773933514332e-11
2.7687954809226922e+00 1.6531996322358546e-09 1.6511524013444571e-11
2.9313555878917184e+00 1.6470931508112161e-09 1.6510262653671303e-11
3.1034598408837568e+00 1.6409974985543357e-09 1.6508999181103638e-11
3.2856685909283923e+00 1.6349118000225844e-09 1.6507724789040685e-11
3.4785750880988142e+00 1.6288378560328762e-09 1.6506457629617325e-11
3.6828074130637081e+00 1.6227735974120437e-09 1.6505176548712192e-11
3.8990305220433843e+00 1.6167198489143688e-09 1.6503890046497827e-11
4.1279484118283136e+00 1.6106775335185304e-09 1.6502607436004132e-11
4.3703064119092137e+00 1.6046447558215696e-09 1.6501309276690042e-11
4.6268936111813792e+00 1.5986234713086934e-09 1.6500015547928742e-11
4.8985454271245708e+00 1.5926127302020787e-09 1.6498716513080443e-11
5.1861463258231870e+00 1.5866117317980218e-09 1.6497403798526560e-11
5.4906327016828778e+00 1.5806219569947026e-09 1.6496092795775431e-11
5.8129959262196937e+00 1.5746425706753945e-09 1.6494774418252072e-11
6.1542855758481005e+00 1.5686737336602936e-09 1.6493450668869853e-11
6.5156128491772272e+00 1.5627149824617335e-09 1.6492116445445716e-11
6.8981541849417898e+00 1.5567683739517501e-09 1.6490793483048476e-11
7.3031550923469419e+00 1.5508314959302697e-09 1.6489456125827860e-11
7.7319342062985719e+00 1.5449053210462491e-09 1.6488114763784517e-11
8.1858875807220794e+00 1.5389888536896804e-09 1.6486758611664532e-11
8.6664932339482821e+00 1.5330846242541414e-09 1.6485414683549212e-11
9.1753159609658397e+00 1.5271898873109389e-09 1.6484053565615115e-11
9.7140124282080595e+00 1.5213058268453832e-09 1.6482687830787441e-11
1.0284336567462187e+01 1.5154329567850881e-09 1.6481323062973886e-11
1.0888145286463367e+01 1.5095701544559060e-09 1.6479947008046593e-11
1.1527404514765756e+01 1.5037177362817726e-09 1.6478562997727972e-11
1.2204195604576077e+01 1.4978769192194769e-09 1.6477184329422540e-11
1.2920722107389404e+01 1.4920462691713972e-09 1.6475795253443997e-11
1.3679316948491332e+01 1.4862259083655181e-09 1.6474396997555634e-11
1.4482450022686079e+01 1.4804163459123907e-09 1.6472995164780190e-11
1.5332736235980880e+01 1.4746179978332651e-09 1.6471594270234134e-11
1.6232944019409619e+01 1.4688294892500658e-09 1.6470179002018798e-11
1.7186004342716004e+01 1.4630516952315010e-09 1.6468759033069237e-11
1.8195020257243268e+01 1.4572852560054594e-09 1.6467341469800155e-11
