# f_hz  Omega_gw
1.010709357022302837e-05 3.825567025443021205e-17
1.069033507791971688e-05 5.809798552446033358e-17
1.130723321043499791e-05 8.797556528076622021e-17
1.195973016217605576e-05 1.327924656658144642e-16
1.264988020412122098e-05 1.997361214342200008e-16
1.337985615132830433e-05 2.992683860812232825e-16
1.415195620365740920e-05 4.465086228655891886e-16
1.496861118124623580e-05 6.631220421213897017e-16
1.583239217751566532e-05 9.798761092921748012e-16
1.674601865380203608e-05 1.440039035363981016e-15
1.771236700109881493e-05 2.103811439195374794e-15
1.873447959586427742e-05 3.053979659201739462e-15
1.981557437840358629e-05 4.402963902476037312e-15
2.095905498398394954e-05 6.301329037834036007e-15
2.216852145857650940e-05 8.947789526515166996e-15
2.344778159296361636e-05 1.260059154632738906e-14
2.480086291089198872e-05 1.758977668185606333e-14
2.623202534901794450e-05 2.432947983877577100e-14
2.774577466856234642e-05 3.333020790895715475e-14
2.934687664090194286e-05 4.520897130500181638e-14
3.104037205175433502e-05 6.069737630177225344e-14
3.283159257119905728e-05 8.064598145676581222e-14
3.472617753949515558e-05 1.060248998812940794e-13
3.673009172154533930e-05 1.379213834544721497e-13
3.884964408589918519e-05 1.775354596108786477e-13
4.109150766742330758e-05 2.261749354738030226e-13
4.346274057616796791e-05 2.852538568734708026e-13
4.597080821857675608e-05 3.562967523006742816e-13
4.862360680099320616e-05 4.409506757548172432e-13
5.142948818946801591e-05 5.410073016925250186e-13
5.439728620412794392e-05 6.584354049484080247e-13
5.753634443089409033e-05 7.954224608483670625e-13
6.085654563810327764e-05 9.544249488998604041e-13
6.436834289065374124e-05 1.138224870197848350e-12
6.808279245962595865e-05 1.349991907489150764e-12
7.201158863099423350e-05 1.593351157213524789e-12
7.616710052300969334e-05 1.872457235287309533e-12
8.056241102817851248e-05 2.192075740553266670e-12
8.521135800242832876e-05 2.557673818874119429e-12
9.012857783114729842e-05 2.975521034004642118e-12
9.532955150924462618e-05 3.452801370244960302e-12
1.008306533803213185e-04 3.997736815891365453e-12
1.066492026883865705e-04 4.619723492847955328e-12
1.128035181044307337e-04 5.329481934576289264e-12
1.193129753995082184e-04 6.139223449550895190e-12
1.261980684459211317e-04 7.062835060822539717e-12
1.334804737385411556e-04 8.116085706868822933e-12
1.411831186394151797e-04 9.316856471073167171e-12
1.493302535604937905e-04 1.068539680721344737e-11
1.579475283117583520e-04 1.224461016918197424e-11
1.670620728550981961e-04 1.402037074665048679e-11
1.767025827181914791e-04 1.604187508543673275e-11
1.868994093372788629e-04 1.834203094425605065e-11
1.976846556132851778e-04 2.095788574136951459e-11
2.090922769821087677e-04 2.393109603685173417e-11
2.211581883172986573e-04 2.730844012252257223e-11
2.339203770016568451e-04 3.114237352163547631e-11
2.474190225237852701e-04 3.549162736436482093e-11
2.616966229760790989e-04 4.042184922025354538e-11
2.767981288524447477e-04 4.600628416282176489e-11
2.927710845669489223e-04 5.232648981494613081e-11
3.096657781389857930e-04 5.947308248155039064e-11
3.275353995161863559e-04 6.754649910241894803e-11
3.464362080335494677e-04 7.665776592132687752e-11
3.664277095359693196e-04 8.692925159623697274e-11
3.875728437218485534e-04 9.849538142698098884e-11
4.099381822975754633e-04 1.115032789611202386e-10
4.335941385667527268e-04 1.261132973217886141e-10
4.586151891139813642e-04 1.424993847194140284e-10
4.850801082811973062e-04 1.608492240645865048e-10
5.130722161747144645e-04 1.813640722462474091e-10
5.426796409838249499e-04 2.042582086813686267e-10
5.739955964367553405e-04 2.297578894705797478e-10
6.071186752675815671e-04 2.580996979418362647e-10
6.421531596179638280e-04 2.895281547329985403e-10
6.792093493510039173e-04 3.242924664716677823e-10
7.184039093107793964e-04 3.626422702492360644e-10
7.598602366209428974e-04 4.048222557401137725e-10
8.037088491786854687e-04 4.510655695365839409e-10
8.500877965671911358e-04 5.015859630245302987e-10
8.991430946803029116e-04 5.565687133769551464e-10
9.510291854276386753e-04 6.161604900401108991e-10
1.005909422967591650e-03 6.804585135614481780e-10
1.063956587998922355e-03 7.494995717460529493e-10
1.125353431730193423e-03 8.232498064261485931e-10
1.190293251239500378e-03 9.015965255494586484e-10
1.258980498036088753e-03 9.843437586517482658e-10
1.331631421739665547e-03 1.071213749918818449e-09
1.408474750904034969e-03 1.161857031323749916e-09
1.489752413128335798e-03 1.255874074054243443e-09
1.575720296723241102e-03 1.352851673581831775e-09
1.666649056329918242e-03 1.452416922495434507e-09
1.762824965028235999e-03 1.554310781864578985e-09
1.864550815616729728e-03 1.658481574909927611e-09
1.972146873902098831e-03 1.765195899285893737e-09
2.085951886999292976e-03 1.875160613735932692e-09
2.206324149816819933e-03 1.989644576663521400e-09
2.333642633084644525e-03 2.110583169236208122e-09
2.468308176476415299e-03 2.240642952703138083e-09
2.610744750582079474e-03 2.383219852574188879e-09
2.761400791704206759e-03 2.542344004565735644e-09
2.920750613680066568e-03 2.722467615548681549e-09
3.089295901174738714e-03 2.928125124642675756e-09
3.267567289146298352e-03 3.163471493746253695e-09
3.456126033456016072e-03 3.431730397314543894e-09
3.655565777882779400e-03 3.734612993063759604e-09
3.866514423105396787e-03 4.071783213076104585e-09
4.089636103536508152e-03 4.440465039768121320e-09
4.325633278232182688e-03 4.835270188280905493e-09
4.575248942459523259e-03 5.248305306457991564e-09
4.839268966885684232e-03 5.669558577222166922e-09
5.118524571752267223e-03 6.087527782034227382e-09
5.413894943825063935e-03 6.489993933333664193e-09
5.726310004357478868e-03 6.864840945496754648e-09
6.056753336782905173e-03 7.200815919921062133e-09
6.406265283352697605e-03 7.488162537961605764e-09
6.775946220469532960e-03 7.719096052834711080e-09
7.166960023027129680e-03 7.888117497657537292e-09
7.580537728664219280e-03 7.992172746628518702e-09
8.017981413468211471e-03 8.030663939508971353e-09
8.480668291331166023e-03 8.005314315514922648e-09
8.970055049863208396e-03 7.919896460437715720e-09
9.487682436515480766e-03 7.779845922730418351e-09
1.003518010935019848e-02 7.591802568585390311e-09
1.061427176773049180e-02 7.363129419728790523e-09
1.122678057908177776e-02 7.101461408270371828e-09
1.187463491881152015e-02 6.814319854477736331e-09
1.255987444145715073e-02 6.508814069921101569e-09
1.328465650217719798e-02 6.191432895950748744e-09
1.405126294880094939e-02 5.867919054956857327e-09
1.486210730582221938e-02 5.543211791451763436e-09
1.571974237295311119e-02 5.221442199129667434e-09
1.662686826216187158e-02 4.905966485163080025e-09
1.758634089849599180e-02 4.599424477964293133e-09
1.860118101145642050e-02 4.303813183217299502e-09
1.967458364522859868e-02 4.020567506342004026e-09
2.080992821771330062e-02 3.750642536304369949e-09
2.201078916002385463e-02 3.494593343086100039e-09
2.328094716994945357e-02 3.252649555142418286e-09
2.462440111481152896e-02 3.024782808756098904e-09
2.604538062118942274e-02 2.810765951736468987e-09
2.754835939114865656e-02 2.610223548131913506e-09
2.913806928689954834e-02 2.422673835182788399e-09
3.081951522822611381e-02 2.247562741982849790e-09
3.259799094958969884e-02 2.084290871543462769e-09
3.447909566651202046e-02 1.932234482491832954e-09
3.646875170371353253e-02 1.790761514615894086e-09
3.857322314050241202e-02 1.659243613523968808e-09
4.079913553211896721e-02 1.537064970630981102e-09
4.315349676911992005e-02 1.423628652830680255e-09
4.564371914048066109e-02 1.318360962914753200e-09
4.827764266987238234e-02 1.220714270611863858e-09
5.106355979858825944e-02 1.130168666096735184e-09
5.401024149282247777e-02 1.046232722250350371e-09
5.712696485750396597e-02 9.684435911705799749e-10
6.042354234361565352e-02 8.963666137036652850e-10
6.391035264095887292e-02 8.295945800946877353e-10
6.759837335361537636e-02 7.677467484532206021e-10
7.149921556098956521e-02 7.104677041222810722e-10
7.562516037323253892e-02 6.574261219739248329e-10
7.998919759614259162e-02 6.083134794061305743e-10
8.460506662726240135e-02 5.628427539018523499e-10
8.948729971193883359e-02 5.207471325649393461e-10
9.465126769551981956e-02 4.817787505959653089e-10
1.001132284157389835e-01 4.457074756017355620e-10
1.058903778876311430e-01 4.123197428298189024e-10
1.120009044421400590e-01 3.814174449628829629e-10
1.184640459888523234e-01 3.528168823047194042e-10
1.253001505831490281e-01 3.263477717670425160e-10
1.325307404884451534e-01 3.018523108213479543e-10
1.401785799352242845e-01 2.791842891309350911e-10
1.482677467901804547e-01 2.582082639478767248e-10
1.568237083611177529e-01 2.387987689596213841e-10
1.658734015762470815e-01 2.208395840796288541e-10
1.754453177903337324e-01 2.042230528589627248e-10
1.855695924846745282e-01 1.888494404646089573e-10
1.962781001433241690e-01 1.746263557146566148e-10
2.076045546042487033e-01 1.614682021284949554e-10
2.195846152013734287e-01 1.492956933309155485e-10
2.322559990316708511e-01 1.380353832295380959e-10
2.456585997007614819e-01 1.276192516634966477e-10
2.598346129208476407e-01 1.179843108065090420e-10
2.748286693564404026e-01 1.090722388687148025e-10
2.906879751360904041e-01 1.008290461161928402e-10
3.074624604725242349e-01 9.320475309266712710e-11
3.252049368590539946e-01 8.615310389945694900e-11
3.439712633372105088e-01 7.963128368774457126e-11
3.638205223590276205e-01 7.359967320053601484e-11
3.848152057976804707e-01 6.802160495357468576e-11
4.070214116920519709e-01 6.286314806448211303e-11
4.305090523446984396e-01 5.809290447787868581e-11
4.553520744283511279e-01 5.368181813859811023e-11
4.816286917938858436e-01 4.960300315049962878e-11
5.094216317127799876e-01 4.583157984509188909e-11
5.388183953292534634e-01 4.234452595247994200e-11
5.699115331421261699e-01 3.912053725544706962e-11
6.027989363836310233e-01 3.613989965181154748e-11
6.375841452126209674e-01 3.338436992747332194e-11
6.743766746923942623e-01 3.083706618075731661e-11
7.132923595794782301e-01 2.848236613366998022e-11
7.544537190087928780e-01 2.630581318365639501e-11
7.979903422234478905e-01 2.429402974955651718e-11
8.440392965634897493e-01 2.243463675394506664e-11
8.927455589981492245e-01 2.071617951172385579e-11
9.442624725600877733e-01 1.912805893561976089e-11
9.987522291187774792e-01 1.766046793802120718e-11
1.056386380012833470e+00 1.630433259230959334e-11
1.117346376149026099e+00 1.505125758502207066e-11
1.181824139268241813e+00 1.389347578321552783e-11
1.250022666177095010e+00 1.282380148271982825e-11
1.322156667847366185e+00 1.183558713436478072e-11
1.398453245395476552e+00 1.092268327801574374e-11
1.479152605070029214e+00 1.007940144328429920e-11
1.564508814498640543e+00 9.300479790047926967e-12
1.654790602574802261e+00 8.581051305415020363e-12
1.750282205503213895e+00 7.916614343695162139e-12
1.851284261667007547e+00 7.303005355629891153e-12
1.958114758134449351e+00 6.736373660694082965e-12
2.071110031784825445e+00 6.213158077257977953e-12
2.190625828205542636e+00 5.730065303708944330e-12
2.317038421693951467e+00 5.284049867186444073e-12
2.450745799890323706e+00 4.872295589084047669e-12
2.592168916771352638e+00 4.492198448337548417e-12
2.741753017949200899e+00 4.141350698488615731e-12
2.899969042448254708e+00 3.817526173267106301e-12
3.067315105373239259e+00 3.518666666505824148e-12
3.244318066136267831e+00 3.242869359438134750e-12
3.431535187180410951e+00 2.988375167622212818e-12
3.629555888421547305e+00 2.753557952018986983e-12
3.839003602932581138e+00 2.536914545741618613e-12
4.060537739711892691e+00 2.337055525536356330e-12
4.294855759715798804e+00 2.152696674245333809e-12
4.542695371690538053e+00 1.982651060978015184e-12
4.804836854717600580e+00 1.825821733299284612e-12
5.082105514784023725e+00 1.681194950639500338e-12
5.375374283112135387e+00 1.547833924214489947e-12
5.685566464428525535e+00 1.424873020367455855e-12
6.013658643825441352e+00 1.311512399352518019e-12
6.360683761365740985e+00 1.207013058194771970e-12
6.727734364111761955e+00 1.110692241105110458e-12
7.115966045815762975e+00 1.021919199437543936e-12
7.526601085102179844e+00 9.401112625397269257e-13
7.960932293595089249e+00 8.647302075193281479e-13
8.420327086106661696e+00 7.952788987723986317e-13
8.906231785699915804e+00 7.312981820197596006e-13
9.420176177180717758e+00 6.723640091660827397e-13
9.963778323353908561e+00 6.180847821003192142e-13
1.053874965920751450e+01 5.680988955631072419e-13
1.114690038006192907e+01 5.220724604132935454e-13
1.179014514064928676e+01 4.796972036757516009e-13
1.247050908306426820e+01 4.406885221661422496e-13
1.319013421256538621e+01 4.047836850496956163e-13
1.395128614129820299e+01 3.717401725358649922e-13
1.475636122117392368e+01 3.413341383835126382e-13
1.560789408835833747e+01 3.133589886717562786e-13
1.650856564312494612e+01 2.876240662845181752e-13
1.746121149019346674e+01 2.639534373164527583e-13
1.846883086612910674e+01 2.421847676207159634e-13
1.953459608190685515e+01 2.221682851847263854e-13
2.066186251037089860e+01 2.037658198488510895e-13
2.185417915003019473e+01 1.868499162053593218e-13
2.311529979845177252e+01 1.713030131989523042e-13
2.444919487042649919e+01 1.570166868641377991e-13
2.586006389811702277e+01 1.438909496133346134e-13
2.735234875253909337e+01 1.318336028826038340e-13
2.893074762800577204e+01 1.207596393364209064e-13
3.060022983355892023e+01 1.105906899791348192e-13
3.236605143795871697e+01 1.012545132988131517e-13
3.423377181748293197e+01 9.268452317619449614e-14
3.620927115863848655e+01 8.481935334367258750e-14
3.829876897088575305e+01 7.760245459001771485e-14
4.050884366766266709e+01 7.098172252349453071e-14
4.284645327735145059e+01 6.490915383847892366e-14
4.531895734939862308e+01 5.934052892163262858e-14
4.793414012455107098e+01 5.423511890108732428e-14
5.070023504215956933e+01 4.955541452133140583e-14
5.362595066170074176e+01 4.526687638476794780e-14
5.672049808013415628e+01 4.133770375420056648e-14
5.999361993140734484e+01 3.773862166701596241e-14
6.345562105941352371e+01 3.444268385880525665e-14
6.711740096096293939e+01 3.142509117828704396e-14
7.099048810091821338e+01 2.866302376846389000e-14
7.508707620752099388e+01 2.613548621797479339e-14
7.942006266218626820e+01 2.382316469769717095e-14
8.400308910461751566e+01 2.170829496163115991e-14
8.885058438109346923e+01 1.977454073224661780e-14
9.397780997113116541e+01 1.800688129247648229e-14
9.940090803555187904e+01 1.639150791189888125e-14
1.051369522372081491e+02 1.491572824215064330e-14
1.112040014943875406e+02 1.356787807650165693e-14
1.176211568361135988e+02 1.233723997108282133e-14
1.244086215383533869e+02 1.121396821778949400e-14
1.315877647304446612e+02 1.018901969862384645e-14
1.391811886720148834e+02 9.254090024173858769e-15
1.472127999121866253e+02 8.401554719097685273e-15
1.557078845551143331e+02 7.624414946642262734e-15
1.646931878687931317e+02 6.916247542391874356e-15
1.741969984877987656e+02 6.271158911402494627e-15
1.842492374750355850e+02 5.683742528334315342e-15
1.948815525229048546e+02 5.149039805013432508e-15
2.061274175904449919e+02 4.662504017623463041e-15
2.180222382901630738e+02 4.219967086828172871e-15
2.306034633563258183e+02 3.817608952587713360e-15
2.439107025456681583e+02 3.451929387212391744e-15
2.579858513416790515e+02 3.119722035539601139e-15
2.728732228551115213e+02 2.818050498654567372e-15
2.886196873359518236e+02 2.544226325720695630e-15
3.052748197361016196e+02 2.295788747985155380e-15
3.228910557873119842e+02 2.070486028082240258e-15
3.415238570857976583e+02 1.866258300134538638e-15
3.612318857032356618e+02 1.681221773730111247e-15
3.820771888739101314e+02 1.513654208017724960e-15
4.041253943394121393e+02 1.361981540824182561e-15
4.274459169659615441e+02 1.224765601162743291e-15
4.521121772848004525e+02 1.100692807229205381e-15
4.782018326437347469e+02 9.885637790478454239e-16
5.057970216975052153e+02 8.872837873106661861e-16
5.349846230067942088e+02 7.958539757604752038e-16
5.658565285599645449e+02 7.133632964008509299e-16
5.985099330787124927e+02 6.389810982240572453e-16
6.330476400183910073e+02 5.719503256818422557e-16
6.695783852264825100e+02 5.115812691603662225e-16
7.082171792781273325e+02 4.572458289240186201e-16
7.490856695665531788e+02 4.083722484192941818e-16
7.923125232882941873e+02 3.644402836282255731e-16
8.380338325290708781e+02 3.249767690894824915e-16
8.863935427255830746e+02 2.895515518136590222e-16
9.375439058522272262e+02 2.577737618192545119e-16
9.916459597594051729e+02 2.292883946766409525e-16
1.048870035172673624e+03 2.037731776823717737e-16
1.109396291948824228e+03 1.809356996498298928e-16
1.173415286277286896e+03 1.605107812448912149e-16
1.241128570612459498e+03 1.422580664534493439e-16
1.312749328225914041e+03 1.259598184111646062e-16
1.388503044376113621e+03 1.114189013593552707e-16
1.468628216208820731e+03 9.845693460615186096e-17
1.553377103623012317e+03 8.691260419610434570e-17
1.643016523466496665e+03 7.664011917693241160e-17
1.737828689561430792e+03 6.750780064367069882e-17
1.838112101204566898e+03 5.939679260574470842e-17
1.944182482939286274e+03 5.219988468078665688e-17
2.056373778558406229e+03 4.582043716959985808e-17
2.175039202466982715e+03 4.017140002977940854e-17
2.300552351715313762e+03 3.517441809846257704e-17
2.433308382202918892e+03 3.075901505318185121e-17
2.573725252756903956e+03 2.686184968939412297e-17
2.722245041001194295e+03 2.342603843619844808e-17
2.879335335159650185e+03 2.040053840118457966e-17
3.045490706174565275e+03 1.773958580922204032e-17
3.221234264775686370e+03 1.540218521883993980e-17
3.407119308401563558e+03 1.335164507138969660e-17
3.603731063158551933e+03 1.155515571524836253e-17
3.811688526301302772e+03 9.983406096615120497e-18
4.031646415035985683e+03 8.610235853362814021e-18
4.264297227781285983e+03 7.412319739012220902e-18
4.510373424377048650e+03 6.368881551230995157e-18
4.770649732104028772e+03 5.461434941541387059e-18
5.045945584775527095e+03 4.673548782348532082e-18
5.337127702579403376e+03 3.990634881533381351e-18
5.645112820793114224e+03 3.399756079857061693e-18
5.970870575961957002e+03 2.889452884943019713e-18
6.315426558628000748e+03 2.449586996918717238e-18
6.679865542220004500e+03 2.071200177044803882e-18
7.065334898270459234e+03 1.746387068513028372e-18
7.473048208711134976e+03 1.468180694248312834e-18
7.904289086620859962e+03 1.230449459565776744e-18
8.360415217453626610e+03 1.027804588399499925e-18
8.842862633470809669e+03 8.555170210519529892e-19
9.353150234833783543e+03 7.094428831062076662e-19
9.892884571592052453e+03 5.859567116065301560e-19
1.046376490162114169e+04 4.818916961556172270e-19
1.106758854043509746e+04 3.944862567894675641e-19
1.170625651971527077e+04 3.213363467183567172e-19
1.238177957237186820e+04 2.603529174269814191e-19
1.309628446297988194e+04 2.097240364981198781e-19
1.385202068352073547e+04 1.678811928632036094e-19
1.465136753550838148e+04 1.334693708024464504e-19
1.549684162079872476e+04 1.053205079375502542e-19
1.639110476466419641e+04 8.242999195330936053e-20
1.733697239607924348e+04 6.393587957705132239e-20
1.833742241159859259e+04 4.910055508762276628e-20
1.939560455073711637e+04 3.729456913858079005e-20
2.051485031236603027e+04 2.798242483865791179e-20
2.169868344334715221e+04 2.071009964495861078e-20
2.295083103242420839e+04 1.509411112978127171e-20
2.427523524430167890e+04 1.081195288398684724e-20
2.567606573085111449e+04 7.593742382416227300e-21
2.715773275852170627e+04 5.214937037195418942e-21
2.872490109328111430e+04 3.489987675754679901e-21
3.038250468680496851e+04 2.266809821973792382e-21
3.213576221014856856e+04 1.421968018658852789e-21
3.399019348380855081e+04 8.564683292719503803e-22
3.595163685589769011e+04 4.920867136675188688e-22
3.802626758314987092e+04 2.681382963215178109e-22
4.022061727262062777e+04 1.384981134175237051e-22
4.254159444529531174e+04 6.892421608973855066e-23
4.499650628634078748e+04 3.527413828316504444e-23
4.759308165048376395e+04 2.125885238445852686e-23
5.033949539493899647e+04 1.656854739709790727e-23
5.324439411649965041e+04 1.522294469089734937e-23
5.631692337381201651e+04 1.428421238482187583e-23
5.956675648054719204e+04 1.273713686313266303e-23
6.300412496011337498e+04 1.060665085424166017e-23
6.663985075779551698e+04 8.321442093740515500e-24
7.048538031172854244e+04 6.317322246631637700e-24
7.455282058998054708e+04 4.838380842349094814e-24
7.885497720719440258e+04 3.902081400334884385e-24
8.340539474079771026e+04 3.363819723388246432e-24
8.821839937370001280e+04 3.025310121368813952e-24
9.330914399774231424e+04 2.727647723536179867e-24
9.869365591988945380e+04 2.399082488319240541e-24
1.043888873213678453e+05 2.048347533187151976e-24
1.104127686285981763e+05 1.722035646093323825e-24
1.167842649639673473e+05 1.450643100240867969e-24
1.235234358541524271e+05 1.221213574366133580e-24
1.306514983839882334e+05 9.597292119378313721e-25
1.381908939946916944e+05 6.627135889004973173e-25
1.461653591367650952e+05 4.201182003907446347e-25
1.546000000000000000e+05 2.466371493395387906e-25
