# k  Ps  Pt
3.406746059624571998e+00 1.831226251046148077e-09 5.185689238139108755e-12
3.603336275629792418e+00 1.827364082099272894e-09 5.185582111739386233e-12
3.811270957102226742e+00 1.823504741709245260e-09 5.185474830469428550e-12
4.031204749523995545e+00 1.819648167347113213e-09 5.185367204134447970e-12
4.263830075450849577e+00 1.815794521919696225e-09 5.185259701154674553e-12
4.509879314481834989e+00 1.811943383981541247e-09 5.185151090554222842e-12
4.770127109026628176e+00 1.808095407424156281e-09 5.185043260588901535e-12
5.045392803129828962e+00 1.804250024227384209e-09 5.184934563597883555e-12
5.336543022030435957e+00 1.800407648919488568e-09 5.184826190366611025e-12
5.644494400577778848e+00 1.796567969318757607e-09 5.184717230683529876e-12
5.970216469093835521e+00 1.792731128434298206e-09 5.184608112265813152e-12
6.314734705767578227e+00 1.788897149264189569e-09 5.184498859216867361e-12
6.679133765191254568e+00 1.785065897223411994e-09 5.184389091539129559e-12
7.064560893203081449e+00 1.781237495406796931e-09 5.184279154610398695e-12
7.472229538787388492e+00 1.777411928682148340e-09 5.184169009004133538e-12
7.903423174403622298e+00 1.773589174219825807e-09 5.184058578546364424e-12
8.359499336771854416e+00 1.769769215766748967e-09 5.183947796195789377e-12
8.841893900836479858e+00 1.765952249785533554e-09 5.183837248155567655e-12
9.352125600363926594e+00 1.762138066341517010e-09 5.183726312037418284e-12
9.891800809406689154e+00 1.758326697717108739e-09 5.183615059943838289e-12
1.046261859968723940e+01 1.754518138423061684e-09 5.183503478147365547e-12
1.106637608982415166e+01 1.750712350536218561e-09 5.183391435977462013e-12
1.170497410324147225e+01 1.746909500636768562e-09 5.183279443670210175e-12
1.238042315257429138e+01 1.743109485832243653e-09 5.183167165275585153e-12
1.309484976941136303e+01 1.739312306234491682e-09 5.183054610786326987e-12
1.385050319930281226e+01 1.735517998824710770e-09 5.182941880587569089e-12
1.464976248311100981e+01 1.731726384807541232e-09 5.182828419030649029e-12
1.549514394699897046e+01 1.727937909220491385e-09 5.182715579700246858e-12
1.638930912463719025e+01 1.724152122329033328e-09 5.182601970831591808e-12
1.733507313657056415e+01 1.720369207303432481e-09 5.182488166515979456e-12
1.833541355312636867e+01 1.716589165279712434e-09 5.182374143900190664e-12
1.939347976876657498e+01 1.712811871414617255e-09 5.182259526075940542e-12
2.051260291739798092e+01 1.709037651218168829e-09 5.182145295132888057e-12
2.169630635985678779e+01 1.705266193110672490e-09 5.182030493910494411e-12
2.294831677658556401e+01 1.701497610723575487e-09 5.181915465763467030e-12
2.427257590042596647e+01 1.697731777947479893e-09 5.181799801173148378e-12
2.567325292646578916e+01 1.693969019358611258e-09 5.181684514623800328e-12
2.715475763801061149e+01 1.690209056919524855e-09 5.181568720629597064e-12
2.872175429000474622e+01 1.686452029235634913e-09 5.181452853744769750e-12
3.037917629361106364e+01 1.682697817161618234e-09 5.181336530259122475e-12
3.213224174818146395e+01 1.678946474465537090e-09 5.181219911932992287e-12
3.398646986951759175e+01 1.675197998431396051e-09 5.181102982406804120e-12
3.594769836614339908e+01 1.671452342005902784e-09 5.180985584383317543e-12
3.802210181829545377e+01 1.667709674862353758e-09 5.180868238913305233e-12
4.021621111749426092e+01 1.663969769389877787e-09 5.180750237159997111e-12
4.253693402789838984e+01 1.660233039642990566e-09 5.180632867946566649e-12
4.499157693417532045e+01 1.656498972180451383e-09 5.180514486696039687e-12
4.758786784435831407e+01 1.652767843542268175e-09 5.180395997646558200e-12
5.033398072010967894e+01 1.649039575395171262e-09 5.180277124899038095e-12
5.323856121099000660e+01 1.645314211643527554e-09 5.180157974088021313e-12
5.631075387375309305e+01 1.641591814625212151e-09 5.180038770942597416e-12
5.956023096236175718e+01 1.637872414382291458e-09 5.179919598407200497e-12
6.299722287936476306e+01 1.634155757622009391e-09 5.179799619225473134e-12
6.663255038450557777e+01 1.630442008327788700e-09 5.179679383739445941e-12
