# k  Ps  Pt
1.118757559120370210e-04 2.666229168607380670e-09 4.615625347694013449e-12
1.134544095180647244e-04 2.665215634356964391e-09 4.615611032836419676e-12
1.150553391497380942e-04 2.664202258755726901e-09 4.615596759152966316e-12
1.166788591390401937e-04 2.663189017910047491e-09 4.615582484792575484e-12
1.183252882534219349e-04 2.662175875322150382e-09 4.615568149273075489e-12
1.199949497583901287e-04 2.661162829108427443e-09 4.615553749504328781e-12
1.216881714809779679e-04 2.660149914560503529e-09 4.615539344173132535e-12
1.234052858741124835e-04 2.659137131710083644e-09 4.615524933299835070e-12
1.251466300818890320e-04 2.658124480613771344e-09 4.615510516946667996e-12
1.269125460057673397e-04 2.657111961249059872e-09 4.615496095046877675e-12
1.287033803717018321e-04 2.656099573646784866e-09 4.615481667620612902e-12
1.305194847982184443e-04 2.655087317824407697e-09 4.615467234665645782e-12
1.323612158654533357e-04 2.654075193772486097e-09 4.615452796136232582e-12
1.342289351851645674e-04 2.653063201611881079e-09 4.615438352199605149e-12
1.361230094717324373e-04 2.652051341222786700e-09 4.615423902629228279e-12
1.380438106141609390e-04 2.651039612686025536e-09 4.615409447527510808e-12
1.399917157490964748e-04 2.650028016000805975e-09 4.615394986861825955e-12
1.419671073348755842e-04 2.649016551204261395e-09 4.615380520662793134e-12
1.439703732266185211e-04 2.648005218259986338e-09 4.615366048840168880e-12
1.460019067523812830e-04 2.646994017234917084e-09 4.615351571472852006e-12
1.480621067903840373e-04 2.645982948206591478e-09 4.615337088658753554e-12
1.501513778473275698e-04 2.644972011052478015e-09 4.615322600164657868e-12
1.522701301378156483e-04 2.643961205893651119e-09 4.615308106159172467e-12
1.544187796648980703e-04 2.642950532643575292e-09 4.615293606469581393e-12
1.565977483017496306e-04 2.641939991398751906e-09 4.615279101223343970e-12
1.588074638745029228e-04 2.640929582220225648e-09 4.615264590491218067e-12
1.610483602462486918e-04 2.639919305017267628e-09 4.615250074092173107e-12
1.633208774022220321e-04 2.638909160434663891e-09 4.615235553052346834e-12
1.656254615361908039e-04 2.637899154918030764e-09 4.615221037905853655e-12
1.679625651380622312e-04 2.636889281135688456e-09 4.615206516609471338e-12
1.703326470827272259e-04 2.635879539588545287e-09 4.615191989955101728e-12
1.727361727201567746e-04 2.634869930233136223e-09 4.615177457840921638e-12
1.751736139667705834e-04 2.633860452719829391e-09 4.615162919661231296e-12
1.776454493980949472e-04 2.632851107520161993e-09 4.615148376160327655e-12
1.801521643427270278e-04 2.631841894435709118e-09 4.615133826980926852e-12
1.826942509776271724e-04 2.630832813464126949e-09 4.615119272088389083e-12
1.852722084247538530e-04 2.629823864833715681e-09 4.615104711827339279e-12
1.878865428490630472e-04 2.628815048007734771e-09 4.615090145283001308e-12
1.905377675578907902e-04 2.627806363550130319e-09 4.615075573353193292e-12
1.932264031017367058e-04 2.626797811443647750e-09 4.615060995978115887e-12
1.959529773764719617e-04 2.625789391293057274e-09 4.615046412476131880e-12
1.987180257269872627e-04 2.624781103571869745e-09 4.615031823596267856e-12
2.015220910523046521e-04 2.623772948038800715e-09 4.615017228909168608e-12
2.043657239121721766e-04 2.622764924750309811e-09 4.615002628477241846e-12
2.072494826351619593e-04 2.621757033780378412e-09 4.614988022390888554e-12
2.101739334282955358e-04 2.620749274968676995e-09 4.614973410354898958e-12
2.131396504882142307e-04 2.619741648616653337e-09 4.614958792835125184e-12
2.161472161139183217e-04 2.618734154491771251e-09 4.614944169416641644e-12
2.191972208210988149e-04 2.617726792791811688e-09 4.614929540394552291e-12
2.222902634580804261e-04 2.616719563500410536e-09 4.614914905710755766e-12
2.254269513234018424e-04 2.615712466504452086e-09 4.614900265147150228e-12
2.286079002850548950e-04 2.614705501793668132e-09 4.614885618655020070e-12
2.318337349014053565e-04 2.613698660927841884e-09 4.614870951991959813e-12
2.351050885438221423e-04 2.612691882270643146e-09 4.614856161284191310e-12
2.384226035210347582e-04 2.611685238450098862e-09 4.614841368640114161e-12
2.417869312052466394e-04 2.610678727952698467e-09 4.614826571473897149e-12
2.451987321600278833e-04 2.609672351293138968e-09 4.614811770624215789e-12
2.486586762700117954e-04 2.608666107796022018e-09 4.614796964914576104e-12
2.521674428724236024e-04 2.607659998831561961e-09 4.614782156640544041e-12
2.557257208904629335e-04 2.606654024028168587e-09 4.614767345145159673e-12
2.593342089685696152e-04 2.605648181907409166e-09 4.614752527878105617e-12
2.629936156095982313e-04 2.604642480563836599e-09 4.614737719104768273e-12
2.667046593139267368e-04 2.603636930623498647e-09 4.614722936602778464e-12
2.704680687205310015e-04 2.602631513450491325e-09 4.614708148556554862e-12
2.742845827500471297e-04 2.601626256938367284e-09 4.614693405223505763e-12
2.781549507498541369e-04 2.600621168278568594e-09 4.614678719539548489e-12
2.820799326412033281e-04 2.599604308669765328e-09 4.614643245798927457e-12
2.860602990684229488e-04 2.598599460830490343e-09 4.614628492573554326e-12
2.900968315502306326e-04 2.597594745727915904e-09 4.614613733623033146e-12
2.941903226331785831e-04 2.596590163369405572e-09 4.614598968926614933e-12
2.983415760472647748e-04 2.595585713817158780e-09 4.614584198561321186e-12
3.025514068637407479e-04 2.594581397028006213e-09 4.614569422416943822e-12
3.068206416551439689e-04 2.593577213072019995e-09 4.614554640584072043e-12
3.111501186575917283e-04 2.592573161947646266e-09 4.614539853026459344e-12
3.155406879353627055e-04 2.591569243637163096e-09 4.614525059679099344e-12
3.199932115477997015e-04 2.590565458230252166e-09 4.614510260667746924e-12
3.245085637185733305e-04 2.589561805701991765e-09 4.614495455914012987e-12
3.290876310073252101e-04 2.588558286046179693e-09 4.614480645373579556e-12
3.337313124837417702e-04 2.587554899312525782e-09 4.614465829100721471e-12
3.384405199040794966e-04 2.586551645534412974e-09 4.614451007121464227e-12
3.432161778901810217e-04 2.585548524668324950e-09 4.614436179324337158e-12
3.480592241110207663e-04 2.584545536775941676e-09 4.614421345785403721e-12
3.529706094668085404e-04 2.583542681868670797e-09 4.614406506491015437e-12
3.579512982756930060e-04 2.582539959965122637e-09 4.614391661440787795e-12
3.630022684630994801e-04 2.581537371063105582e-09 4.614376810596554166e-12
3.681245117537376948e-04 2.580534915200582257e-09 4.614361953992176447e-12
3.733190338663225556e-04 2.579542731514533713e-09 4.614365236739693319e-12
3.785868547110390696e-04 2.578540542590464564e-09 4.614350376945900221e-12
3.839290085897952465e-04 2.577538486676516789e-09 4.614335511244633605e-12
3.893465443993008625e-04 2.576536563917782004e-09 4.614320639857413084e-12
3.948405258370097119e-04 2.575534774214774784e-09 4.614305762576182539e-12
4.004120316099723446e-04 2.574533117680378398e-09 4.614290879565282726e-12
4.060621556466310574e-04 2.573531594287964661e-09 4.614275990744809934e-12
4.117920073116061448e-04 2.572530203960266220e-09 4.614261095944307606e-12
4.176027116235129285e-04 2.571528946947368311e-09 4.614246195571124227e-12
4.234954094758496272e-04 2.570527823021146929e-09 4.614231289189486670e-12
4.294712578610071865e-04 2.569526832402479977e-09 4.614216377155050287e-12
4.355314300974352749e-04 2.568525974892350694e-09 4.614201459082915178e-12
4.416771160600160557e-04 2.567525250746397595e-09 4.614186535390350338e-12
4.479095224136887213e-04 2.566524659787900573e-09 4.614171605731334164e-12
4.542298728503684304e-04 2.565524202117483254e-09 4.614156670250236329e-12
4.606394083292128278e-04 2.564523877779085472e-09 4.614141728990265711e-12
4.671393873202749070e-04 2.563523686714010491e-09 4.614126781814111944e-12
4.737310860515933902e-04 2.562523628979246093e-09 4.614111828788491506e-12
4.804157987597768411e-04 2.561523704641359636e-09 4.614096869997298607e-12
4.871948379441118685e-04 2.560523913616435716e-09 4.614081905257826496e-12
4.940695346242690925e-04 2.559524255980529455e-09 4.614066934670546923e-12
5.010412386016378262e-04 2.558524731744360698e-09 4.614051958220842055e-12
5.081113187243492145e-04 2.557525340934155208e-09 4.614036975920661582e-12
5.152811631560456690e-04 2.556526083532350700e-09 4.614021987704850491e-12
5.225521796484304841e-04 2.555526959622355103e-09 4.614006993687541934e-12
5.299257958176766155e-04 2.554527969152846410e-09 4.613991993743138553e-12
5.374034594247274190e-04 2.553529112103252639e-09 4.613976987801014956e-12
5.449866386595526684e-04 2.552530388639470239e-09 4.613961976121586825e-12
5.526768224294244681e-04 2.551531798662233813e-09 4.613946958493889177e-12
5.604755206512460237e-04 2.550533342290059732e-09 4.613931935095070332e-12
5.683842645480204374e-04 2.549535019373266355e-09 4.613916905623699699e-12
5.764046069494937899e-04 2.548536831644148557e-09 4.613901873127621180e-12
5.845381225970411408e-04 2.547538777895860989e-09 4.613886835429032203e-12
5.927864084528622303e-04 2.546540857787891446e-09 4.613871791889113459e-12
6.011510840135271105e-04 2.545543071548335806e-09 4.613856742879015398e-12
6.096337916279594149e-04 2.544545418758001685e-09 4.613841687618358542e-12
6.182361968198992266e-04 2.543547899886417889e-09 4.613826626909248784e-12
6.269599886149147165e-04 2.542550514483580382e-09 4.613811559914930733e-12
6.358068798720358438e-04 2.541553262949624551e-09 4.613796487314679617e-12
6.447786076200601006e-04 2.540556145130946263e-09 4.613781408799920715e-12
6.538769333986072787e-04 2.539559161148066148e-09 4.613766324551292826e-12
6.631036436039865764e-04 2.538562310950657297e-09 4.613751234444785095e-12
6.724605498399418560e-04 2.537565594404243304e-09 4.613736138205250919e-12
6.819494892733510543e-04 2.536569011696674816e-09 4.613721036133372872e-12
6.915723249949407882e-04 2.535572563052172789e-09 4.613705928596965215e-12
7.013309463850884691e-04 2.534576247969899212e-09 4.613690814663490052e-12
7.112272694847976895e-04 2.533580066958534595e-09 4.613675695210272589e-12
7.212632373718902467e-04 2.532584019756804842e-09 4.613660569734378935e-12
7.314408205425247450e-04 2.531588106427404452e-09 4.613645438312841093e-12
7.417620172980870933e-04 2.530592327064582799e-09 4.613630301080337637e-12
7.522288541375414788e-04 2.529596681545245482e-09 4.613615157781071041e-12
7.628433861553281193e-04 2.528601170057654257e-09 4.613600008718278124e-12
7.736076974448567994e-04 2.527605792562295121e-09 4.613584853786007875e-12
7.845239015077132847e-04 2.526610548852759214e-09 4.613569692578292326e-12
7.955941416686282712e-04 2.525615439353995273e-09 4.613554525824318654e-12
8.068205914963024351e-04 2.524620463699682642e-09 4.613539352830157448e-12
8.182054552301803920e-04 2.523625622087852494e-09 4.613524173917058517e-12
8.297509682132277751e-04 2.522630914744209332e-09 4.613508989456927595e-12
8.414593973308348140e-04 2.521636341249999589e-09 4.613493798659719149e-12
8.533330414559011680e-04 2.520641901839367903e-09 4.613478601912501199e-12
8.653742319002011079e-04 2.519647596613895362e-09 4.613463399363604837e-12
8.775853328721304209e-04 2.518653425458124097e-09 4.613448190769294511e-12
8.899687419408914158e-04 2.517659387262163427e-09 4.613432974045040343e-12
9.025268905072490614e-04 2.516665478149477321e-09 4.613417741995854111e-12
9.152622442809172374e-04 2.515671703215114953e-09 4.613402503985776588e-12
9.281773037646817845e-04 2.514678062471966279e-09 4.613387260001210184e-12
9.412746047453631349e-04 2.513684555958055964e-09 4.613372010067664212e-12
9.545567187916976712e-04 2.512691183663265936e-09 4.613356754143583348e-12
9.680262537592495935e-04 2.511697945631517830e-09 4.613341492262725284e-12
9.816858543024466460e-04 2.510704841840637002e-09 4.613326224360928594e-12
9.955382023938369549e-04 2.509711872356138225e-09 4.613310950508602988e-12
1.009586017850682121e-03 2.508719037143791937e-09 4.613295670620826744e-12
1.023832058868973625e-03 2.507726336273715345e-09 4.613280384776476864e-12
1.038279122564980976e-03 2.506733769709486444e-09 4.613265092886860039e-12
1.052930045524458867e-03 2.505741337528303107e-09 4.613249795042476613e-12
1.067787704359577771e-03 2.504749039694345104e-09 4.613234491154993552e-12
1.082855016273739706e-03 2.503756876259564341e-09 4.613219181274738010e-12
1.098134939634346201e-03 2.502764847191302072e-09 4.613203865318132434e-12
1.113630474553651368e-03 2.501772952564859031e-09 4.613188543373179471e-12
1.129344663477826072e-03 2.500781192393520979e-09 4.613173215430489327e-12
1.145280591784305409e-03 2.499789566644415758e-09 4.613157881403681407e-12
1.161441388387596209e-03 2.498798075362443145e-09 4.613142541332595280e-12
1.177830226353613089e-03 2.497806718581194532e-09 4.613127195240354039e-12
1.194450323522685100e-03 2.496815496319544940e-09 4.613111843126042451e-12
1.211304943141369543e-03 2.495824408542169206e-09 4.613096484896984786e-12
1.228397394503153448e-03 2.494833455338593916e-09 4.613081120669541283e-12
1.245731033598223951e-03 2.493842636669304238e-09 4.613065750344810544e-12
1.263309263772389784e-03 2.492851952564832650e-09 4.613050373939013064e-12
1.281135536395301960e-03 2.491861403055876237e-09 4.613034991471452686e-12
1.299213351538119812e-03 2.490870988165292481e-09 4.613019602947337256e-12
1.317546258660710424e-03 2.489880707629682261e-09 4.613004207887592681e-12
1.336137857308574870e-03 2.488890561582190634e-09 4.612988806481555272e-12
1.354991797819590608e-03 2.487900529401955597e-09 4.612973360383393653e-12
1.374111782040725706e-03 2.486910628924106197e-09 4.612957902642826472e-12
1.393501564054886897e-03 2.485920863243799669e-09 4.612942438972942226e-12
1.413164950917990140e-03 2.484931232235766128e-09 4.612926969103405527e-12
1.433105803406465760e-03 2.483941735481795464e-09 4.612911492217545159e-12
1.453328036775291621e-03 2.482952373048648597e-09 4.612896008402146422e-12
1.473835621526722395e-03 2.481963145495272146e-09 4.612880518662085127e-12
1.494632584189880577e-03 2.480974052513469369e-09 4.612865022385364750e-12
1.515723008111333724e-03 2.479985093708675113e-09 4.612849518798717630e-12
1.537111034256832690e-03 2.478996269815701213e-09 4.612834009235379584e-12
1.558800862024366110e-03 2.478007580770413462e-09 4.612818493538263843e-12
1.580796750068677288e-03 2.477019025836150862e-09 4.612802970295337560e-12
1.603103017137432786e-03 2.476030605506675718e-09 4.612787440390654860e-12
1.625724042919174991e-03 2.475042319929883788e-09 4.612771904062623090e-12
1.648664268903238857e-03 2.474054169329440575e-09 4.612756361691519957e-12
1.671928199251827320e-03 2.473066153666674556e-09 4.612740813167645480e-12
1.695520401684350335e-03 2.472078272101253362e-09 4.612725256883849928e-12
1.719445508374284511e-03 2.471090525631687389e-09 4.612709694667775132e-12
1.743708216858664553e-03 2.470102913690534460e-09 4.612694125421506043e-12
1.768313290960404731e-03 2.469115436749010418e-09 4.612678549988102879e-12
1.793265561723665028e-03 2.468128257991863491e-09 4.612663195089708145e-12
1.818569928362369099e-03 2.467141048108578475e-09 4.612647601798667051e-12
1.844231359222152887e-03 2.466153972574163642e-09 4.612632000987314226e-12
1.870254892755859270e-03 2.465167036485718748e-09 4.612616402273741518e-12
1.896645638512796861e-03 2.464180235025523874e-09 4.612600796499622480e-12
1.923408778141988060e-03 2.463193568825995824e-09 4.612585184800415985e-12
1.950549566409524524e-03 2.462207037439557092e-09 4.612569566304214698e-12
1.978073332230326914e-03 2.461220640613618981e-09 4.612553940501485863e-12
2.005985479714435336e-03 2.460234378865964293e-09 4.612538308320580582e-12
