# k  Ps  Pt
8.383161741548222912e-01 1.461075256110574284e-09 8.320373677715827941e-12
8.866916968285910583e-01 1.402648214677124441e-09 8.320118747226275169e-12
9.378587571895811159e-01 1.339180257298266242e-09 8.319862371968831189e-12
9.919784425445205001e-01 1.270374195633481591e-09 8.319606015807082679e-12
1.049221135836920116e+00 1.196004736102565484e-09 8.319349649670293692e-12
1.109767052057191616e+00 1.115940393922940095e-09 8.319092073064266740e-12
1.173806805606641301e+00 1.030084107283013951e-09 8.318834423099129396e-12
1.241542010401534446e+00 9.385570747927093777e-10 8.318575546020650701e-12
1.313185914606493698e+00 8.416413705685682845e-10 8.318317409464771574e-12
1.388964071995576477e+00 7.398757280720805681e-10 8.318058106644860116e-12
1.469115052054638548e+00 6.342395257099537418e-10 8.317798390205531117e-12
1.553891191060539301e+00 5.260512455090515212e-10 8.317537692476375915e-12
1.643559386501837638e+00 4.173974027537333466e-10 8.317277772999108063e-12
1.738401937341995218e+00 3.110750334419226337e-10 8.317016149258766842e-12
1.838717432770430538e+00 2.109860468252184547e-10 8.316755050487499546e-12
1.944821692239494970e+00 1.223625820972022609e-10 8.316492489525737916e-12
2.057048759746836097e+00 5.216855508071748490e-11 8.316230695032205674e-12
2.175751955493364864e+00 9.578586346945568335e-12 8.315967471214480136e-12
2.301304988227794723e+00 6.579652192439982991e-12 8.315704721692608490e-12
2.434103131779669749e+00 5.875529552797369826e-11 8.315440565308510298e-12
2.574564469484873719e+00 1.861961707739329414e-10 8.315177103060955663e-12
2.723131210421501969e+00 4.148020598356709344e-10 8.314912651676983155e-12
2.880271081599824701e+00 7.776003047499385415e-10 8.314647824625839990e-12
3.046478800489422323e+00 1.317023277026487115e-09 8.314382806878846859e-12
3.222277632519370272e+00 2.086635915145856182e-09 8.314117537064459430e-12
3.408221038454815055e+00 3.154899392661372873e-09 8.313851785118139064e-12
3.604894416836431414e+00 4.608480356902545831e-09 8.313585584807421081e-12
3.812916946968370802e+00 6.556743416382974285e-09 8.313319268533517932e-12
4.032943538256827942e+00 9.138185491276075222e-09 8.313052934910139592e-12
4.265666892036394486e+00 1.252638363357197450e-08 8.312785854196308847e-12
4.511819682375307394e+00 1.694263501946270057e-08 8.312518758430290267e-12
4.772176862725252100e+00 2.266123414163207342e-08 8.312252174550253148e-12
5.047558105677814488e+00 3.003168795412081808e-08 8.311984325420379774e-12
5.338830383508502919e+00 3.948882567178268170e-08 8.311717222410010324e-12
5.646910697632471887e+00 5.157767908410302028e-08 8.311450175344397326e-12
5.972768965565170340e+00 6.698658570708785078e-08 8.311182856728507795e-12
6.317431074476741237e+00 8.657235689239724950e-08 8.310915506828130509e-12
6.681982110953440746e+00 1.114129867092160366e-07 8.310648247408473165e-12
7.067569777134430353e+00 1.428462647351080110e-07 8.310380974450240876e-12
7.475408003978741611e+00 1.825657052377170805e-07 8.310113902945691387e-12
7.906780773037782595e+00 2.326672105313247846e-07 8.309847645006571594e-12
8.363046158765572002e+00 2.957694335355536427e-07 8.309581451491383066e-12
8.845640604092858794e+00 3.751454223633076619e-07 8.309315163790203052e-12
9.356083442725571686e+00 4.748894276363134097e-07 8.309049945967202893e-12
9.895981682405293967e+00 6.001057964467309351e-07 8.308785770753000447e-12
1.046703506419056140e+01 7.571190779691943480e-07 8.308521972590242487e-12
1.107104141368677119e+01 9.538630637813529933e-07 8.308258284974715942e-12
1.170990230107209307e+01 1.200140749043632006e-06 8.307997004367526989e-12
1.238562902773848506e+01 1.508152750050399028e-06 8.307735859401738000e-12
1.310034895839510050e+01 1.893204088291397907e-06 8.307476294747094880e-12
1.385631221856961126e+01 2.374157090436080147e-06 8.307217988275944152e-12
1.465589877859277479e+01 2.974438359097943453e-06 8.306960777757068127e-12
1.550162594636818625e+01 3.723101756190052591e-06 8.306705986877572801e-12
1.639615629251691331e+01 4.656138797252158538e-06 8.306453460886596324e-12
1.734230603284725092e+01 5.818156833418377578e-06 8.306202511403481347e-12
1.834305389453947299e+01 7.264727086465261097e-06 8.305954258273436853e-12
1.940155049395918496e+01 9.063361300289707423e-06 8.305708365804171767e-12
2.052112825562295839e+01 1.129819225841259246e-05 8.305465652107017704e-12
2.170531190354321183e+01 1.407361491893236001e-05 8.305225882787004965e-12
2.295782955798264879e+01 1.751576428554349108e-05 8.304989735096082264e-12
2.428262447255339040e+01 2.178369945241928770e-05 8.304757128012251107e-12
2.568386744861182081e+01 2.706731027657180360e-05 8.304528481224458868e-12
2.716596996603371039e+01 3.360376498301283145e-05 8.304304986510934848e-12
2.873359807170841052e+01 4.168211809262801419e-05 8.304086406009400863e-12
3.039168706947619114e+01 5.165205663001036610e-05 8.303872540466871976e-12
3.214545705775743301e+01 6.394104933688789054e-05 8.303664271711581669e-12
3.400042936378980585e+01 7.907175561799620832e-05 8.303462200094372806e-12
3.596244392621208164e+01 9.766695065491605779e-05 8.303267330455280061e-12
3.803767768072061983e+01 1.204974412822828995e-04 8.303078721756688501e-12
4.023266400668094889e+01 1.484720522670397063e-04 8.302897546801352643e-12
4.255431329591662859e+01 1.826899349511223937e-04 8.302724289969661656e-12
4.500993470843278033e+01 2.244582874811963170e-04 8.302559021464353351e-12
4.760725918356633457e+01 2.753471518762234081e-04 8.302402399467231483e-12
5.035446377900728976e+01 3.371982381512143856e-04 8.302255736212314218e-12
5.326019741431809962e+01 4.121970613167922986e-04 8.302117779965835119e-12
5.633360809999803820e+01 5.028904426941306800e-04 8.301989968548751189e-12
5.958437173781539542e+01 6.122364456282232848e-04 8.301872661013643245e-12
6.302272258308074981e+01 7.436829590859804062e-04 8.301765231313386703e-12
6.665948546476340653e+01 9.011711442870251262e-04 8.301669100911315940e-12
7.050610986488726439e+01 1.089148564815803355e-03 8.301583245493264065e-12
7.457470596449925893e+01 1.312634005649446862e-03 8.301508052181006604e-12
7.887808276969140309e+01 1.577262588161398339e-03 8.301443634859091696e-12
8.342978843770576702e+01 1.889126844789353358e-03 8.301389846823536728e-12
8.824415293008219408e+01 2.254703092032061488e-03 8.301346508389496764e-12
9.333633312713077146e+01 2.681046270903506955e-03 8.301312980986772187e-12
9.872236054575967046e+01 3.175381358198001765e-03 8.301288413611195938e-12
1.044191918108894868e+02 3.744589811172949548e-03 8.301272526664263231e-12
1.104447620393500955e+02 4.395668581164802191e-03 8.301264324343781004e-12
1.168180413043244812e+02 5.134568950502533397e-03 8.301262698969749834e-12
1.235590943581079131e+02 5.966260798749508515e-03 8.301266835500854326e-12
1.306891438012039544e+02 6.893876604806078653e-03 8.301275692065529566e-12
1.382306368966276295e+02 7.917923239310946382e-03 8.301288204805764498e-12
1.462073162397689714e+02 9.036374039747540124e-03 8.301302664307727398e-12
1.546442945063025718e+02 1.024289057763404405e-02 8.301318048995699034e-12
1.635681335134657957e+02 1.152679618698347792e-02 8.301333938949168311e-12
1.730069278436167792e+02 1.287326112190248679e-02 8.301349007660850638e-12
1.829903932933389967e+02 1.426112712058740656e-02 8.301361973829961112e-12
1.935499604265492053e+02 1.566495217377945545e-02 8.301372851340718235e-12
2.047188735261455008e+02 1.705421982621150440e-02 8.301381478364246907e-12
2.165322952557177700e+02 1.839408557320341628e-02 8.301386967175431915e-12
2.290274173608194417e+02 1.964786440296358710e-02 8.301390080880334962e-12
2.422435777583241645e+02 2.077772951429161102e-02 8.301390909361684181e-12
