# k_modes P_scalar P_tensor
1.1190457770430214e+01 1.6148259404410777e-09 1.6382967064683940e-11
1.1861701164292887e+01 1.6086585683330565e-09 1.6381423257462767e-11
1.2573208120473346e+01 1.6025022663042008e-09 1.6379873999296413e-11
1.3327393790413414e+01 1.5963573378777821e-09 1.6378322132474804e-11
1.4126818194914559e+01 1.5902231423452494e-09 1.6376761253644812e-11
1.4974194913916364e+01 1.5840999310360680e-09 1.6375193724844874e-11
1.5872400297518968e+01 1.5779876399970466e-09 1.6373618869746311e-11
1.6824483229515405e+01 1.5718869024111435e-09 1.6372043161996538e-11
1.7833675476574925e+01 1.5657966662837378e-09 1.6370455727698681e-11
1.8903402658207590e+01 1.5597175759638634e-09 1.6368863131619025e-11
2.0037295874745784e+01 1.5536497879424743e-09 1.6367266877251916e-11
2.1239204032813682e+01 1.5475928450446890e-09 1.6365662190417634e-11
2.2513206910122204e+01 1.5415469125524689e-09 1.6364050815695123e-11
2.3863629003936289e+01 1.5355120473713857e-09 1.6362433135702173e-11
2.5295054210223096e+01 1.5294884246427692e-09 1.6360811076740617e-11
2.6812341383306961e+01 1.5234757843721339e-09 1.6359181704269375e-11
2.8420640828848143e+01 1.5174737815940110e-09 1.6357541413618005e-11
3.0125411786129064e+01 1.5114834155570700e-09 1.6355900664653830e-11
3.1932440958989648e+01 1.5055039647800585e-09 1.6354251733565437e-11
3.3847862158314435e+01 1.4995354588089427e-09 1.6352594910297651e-11
3.5878177122745910e+01 1.4935781304113212e-09 1.6350932611620216e-11
3.8030277588297402e+01 1.4876318439635439e-09 1.6349263153684146e-11
4.0311468681780866e+01 1.4816963006859385e-09 1.6347583347771168e-11
4.2729493717454375e+01 1.4757724127650778e-09 1.6345903210962160e-11
4.5292560481061322e+01 1.4698590837921613e-09 1.6344210445801975e-11
4.8009369090479737e+01 1.4639571127313898e-09 1.6342513839802408e-11
5.0889141527551395e+01 1.4580663202640121e-09 1.6340811462206129e-11
5.3941652941335761e+01 1.4521863000018690e-09 1.6339098542003041e-11
5.7177264829044319e+01 1.4463177162948860e-09 1.6337382568393729e-11
6.0606960207284025e+01 1.4404599202743537e-09 1.6335656162100887e-11
6.4242380892998597e+01 1.4346134031185986e-09 1.6333924766349450e-11
6.8095867020651170e+01 1.4287778888622048e-09 1.6332185194128615e-11
7.2180498929789252e+01 1.4229537509405541e-09 1.6330441518214226e-11
7.6510141565174493e+01 1.4171401511602277e-09 1.6328684289277784e-11
8.1099491540188524e+01 1.4113379678526940e-09 1.6326923300585480e-11
8.5964127023271203e+01 1.4055471369422382e-09 1.6325157838538874e-11
9.1120560616722315e+01 1.3997671803665104e-09 1.6323382309876843e-11
9.6586295407363011e+01 1.3939982600539182e-09 1.6321598502532275e-11
1.0237988437931519e+02 1.3882403945988035e-09 1.6319806551961431e-11
1.0852099339056856e+02 1.3824940377473325e-09 1.6318011697047089e-11
1.1503046792710764e+02 1.3767585629580048e-09 1.6316206515768042e-11
1.2193040386118825e+02 1.3710339047697294e-09 1.6314390182335446e-11
1.2924422245394459e+02 1.3653206692929038e-09 1.6312569704553885e-11
1.3699674985692258e+02 1.3596185402317328e-09 1.6310741278313416e-11
1.4521430138239344e+02 1.3539276690419125e-09 1.6308906592812284e-11
1.5392477082850297e+02 1.3482477131882509e-09 1.6307061628014891e-11
1.6315772516246014e+02 1.3425790322403171e-09 1.6305210383206021e-11
1.7294450488315681e+02 1.3369214263785912e-09 1.6303350497637663e-11
1.8331833040389836e+02 1.3312748406621605e-09 1.6301481203939509e-11
1.9431441481634334e+02 1.3256394620468901e-09 1.6299604651776517e-11
2.0597008341842792e+02 1.3200151004943585e-09 1.6297718371817953e-11
2.1832490041200012e+02 1.3144022380238833e-09 1.6295828287478883e-11
2.3142080320022419e+02 1.3087998672249785e-09 1.6293921942480204e-11
2.4530224474062388e+02 1.3032090087232424e-09 1.6292011792085624e-11
2.6001634443696702e+02 1.2976294062722930e-09 1.6290094544987781e-11
2.7561304808217631e+02 1.2920609934929166e-09 1.6288169381373375e-11
2.9214529739519105e+02 1.2865035987530634e-09 1.6286234088880783e-11
3.0966920972724472e+02 1.2809574789456727e-09 1.6284291844727197e-11
3.2824426854756757e+02 1.2754226640530049e-09 1.6282342647816370e-11
3.4793352535509933e+02 1.2698990854839285e-09 1.6280386089526731e-11
3.6880381370157630e+02 1.2643861954482840e-09 1.6278414670407636e-11
3.9092597605249375e+02 1.2588849138416326e-09 1.6276439962113200e-11
4.1437510425598327e+02 1.2533945242372114e-09 1.6274452888635379e-11
4.3923079443587494e+02 1.2479154449447357e-09 1.6272458649156613e-11
4.6557741717415098e+02 1.2424476194197348e-09 1.6270456477499658e-11
4.9350440389989416e+02 1.2369909701970955e-09 1.6268445229419913e-11
5.2310655045687031e+02 1.2315451294149738e-09 1.6266420044755438e-11
5.5448433888017325e+02 1.2261108729818763e-09 1.6264391040371156e-11
5.8774427847416405e+02 1.2206877098992080e-09 1.6262351442935483e-11
6.2299926734949383e+02 1.2152756346403593e-09 1.6260301313876368e-11
6.6036897564638286e+02 1.2098749911900258e-09 1.6258244990714919e-11
6.9998025174500469e+02 1.2044852724212917e-09 1.6256175687350227e-11
7.4196755284181233e+02 1.1991069091607712e-09 1.6254099038715633e-11
7.8647340135334935e+02 1.1937398578298313e-09 1.6252014306641667e-11
8.3364886869679367e+02 1.1883840265819257e-09 1.6249920230299259e-11
8.8365408808937798e+02 1.1830390803611230e-09 1.6247812119305021e-11
9.3665879810732338e+02 1.1777054895467249e-09 1.6245696119989662e-11
9.9284291884939375e+02 1.1723831443277175e-09 1.6243570795771359e-11
1.0523971626607592e+03 1.1670721743626849e-09 1.6241437829272374e-11
1.1155236814902628e+03 1.1617720563000224e-09 1.6239289844922674e-11
1.1824367530784791e+03 1.1564832229409854e-09 1.6237132570833026e-11
1.2533635083057420e+03 1.1512059594452908e-09 1.6234970109647432e-11
1.3285447021691302e+03 1.1459397266798053e-09 1.6232794783759995e-11
1.4082355310053483e+03 1.1406846735576093e-09 1.6230608437229293e-11
1.4927064987335664e+03 1.1354410413299445e-09 1.6228414442673176e-11
1.5822443350585825e+03 1.1302085338015883e-09 1.6226208626535082e-11
1.6771529687510431e+03 1.1249873614857585e-09 1.6223993629811132e-11
1.7777545593084940e+03 1.1197774099610355e-09 1.6221767802194775e-11
1.8843905904991284e+03 1.1145787488921929e-09 1.6219531905881630e-11
1.9974230295001332e+03 1.1093911449884301e-09 1.6217282611102707e-11
2.1172355555653280e+03 1.1042149783186920e-09 1.6215025272741821e-11
2.2442348623925905e+03 1.0990499961124040e-09 1.6212755918990809e-11
2.3788520386119471e+03 1.0938963127286534e-09 1.6210476387982919e-11
2.5215440310802442e+03 1.0887537240307690e-09 1.6208183309460186e-11
2.6727951959493766e+03 1.0836227170566508e-09 1.6205883851204648e-11
2.8331189427731788e+03 1.0785028308800211e-09 1.6203571108950747e-11
3.0030594772336008e+03 1.0733942615964237e-09 1.6201247772394724e-11
3.1831936484018443e+03 1.0682968147798249e-09 1.6198910862422911e-11
3.3741329068047835e+03 1.0632106724931230e-09 1.6196562798006620e-11
3.5765253799431093e+03 1.0581359969807628e-09 1.6194206146918133e-11
3.7910580723064722e+03 1.0530725618161559e-09 1.6191837322790773e-11
4.0184591973533561e+03 1.0480202676075298e-09 1.6189454458099214e-11
4.2595006493713054e+03 1.0429794472897070e-09 1.6187062650707663e-11
4.5150006236082245e+03 1.0379495955402888e-09 1.6184653982198515e-11
4.7858263935683253e+03 1.0329311697018263e-09 1.6182235299984959e-11
5.0728972549002874e+03 1.0279242926918192e-09 1.6179808455938459e-11
5.3771876458701463e+03 1.0229284678217070e-09 1.6177365496432147e-11
5.6997304550113267e+03 1.0179441313597643e-09 1.6174913160816545e-11
